text,rating,informative
"i updated tapfish because my phone said i had to, and the game had totally changed..
",2,1
"it made me continuously click a frog in a bubble..
",2,1
"then froze up on me, so i deleted it.
",2,1
"like the game, but i wish you could earn more fish bucks faster.
",4,1
"i love it and so does my daughter just want more easier ways for fish bucks.
",5,1
"great game but hard to get fishbucks which u need to get stuff in game
",4,1
"takes a lot of time to level up and speed ups cost bucks.
",4,1
"i love playing this game i just wished i could gain levels much faster amiga...
",5,1
"love the game just take to long to generate cash and bucks
",4,1
"way too slow for my phone.
",3,1
"the frog event sucks cocks every time i pop a bubble all of them fail wat the fuk !
",1,1
"only one thing to make it better, a sign in.
",4,1
"so when you get a new phone you don't have to start from scratch.
",4,1
"now ive lot all my prizes  that's again tap fish, you're getting deleted finally
",1,1
"it sucked when i went on vacation and lost all my fish!
",3,1
"ripped off 75 bucks...
",1,1
"so, you aknowledged the fact that the frog challenge had a glitch by changing up the way to purchase the eggs but you won't reimburse the fish bucks lost because of that glitch?
",2,1
"it takes a while to load at first but its worth it!
",5,1
"it's fun but there isn't much to do after you clean the tank, feed and love the fish.
",3,1
"the bucks are impossible to earn, not enough instructions and to much waiting around for breeding to happen.
",3,1
"pretty cool but everything is expensive
",5,1
"i love it and so does my daughter just want more easier ways for fish bucks.
",5,1
"i just wanna say that i love tapfish i just have one suggestion can u guys plz come up with some kind of password so that when friends who dont know what their doing grab ur phone and start messing with stuff dont sell all ur fish and mess up ur tanks.
",5,1
"i think there should be a way to level up faster because it takes forever trying to level up, and maybe there should also be a breedable catagory for lazy people (such as i) that way we dont have to spwnd a half hour trying to find breedable fish
",3,1
"really good game only bad thing is tht most of the tsks u have to have fish bucks apart from that it is good
",5,1
"do more batfish
",5,1
"can't breed new fish often cause i can't get more than 2 tanks to bread, then it takes on average 3 days to breed one fish lol.
",2,1
"however i wish a lot of the fish did not cost as much fish bucks as they do. its hard 2 earn enough of them in order 2 complete the tasks & it's expensive 2 buy them.
",4,1
"plus it is hard to get fish bucks.
",4,1
"love this game but i agree there should be a way to level up faster
",4,1
"could be a good game but is very slow & demanding of time
",2,1
"cute game but have to play it every day or fish will die of starvation
",5,1
"just wish it didn't take as long as it does to breed fish.
",3,1
"i don't realy like the pictures and how it's so flat and boring, but i like the huge the selection of fish.
",5,1
"the game is pretty fun jusr wish that the fish bucks were easier to get and everything was cheaper but overall p0retty fun i would recomend it also wish the fish didn't die so fast
",5,1
"fun game but super hard to earn fishbucks
",4,1
"enjoyable game,,,slow to start though.
",5,1
"wish the tutorial was a little slower.
",4,1
"just wish it was easier to get fish bucks w/o having to buy them or download so many other apps.
",4,1
"love the game but not 5 stars because the fish die way to fast
",4,1
"love this game but i wish you could get more fish bucks for free.
",4,1
"boring and stupid because you need lots of money to buy things and they barely give u any
",2,1
"it's fun just long and alot of things you need fish bucks for but you barely get them for free
",3,1
"for 2 days and now it won't open any more
",2,1
"i wish i never updated my tap fish game i used to be able to buy puffer fish that would bring in the $$ but not any more.
",5,1
"i just wish it was easier to earn fish bucks to get all of the crazy fishies!
",5,1
"only complaint it takes a few seconds to load.
",4,1
"i love to play, but you need to spend lots of money to get fish to breed.
",2,1
"needs more fish and new fish.
",5,1
"could go a bit faster though
",5,1
"you can't do much without fish bucks and they cost $.
",5,1
"game shuts down alot but other than that its great.
",4,1
"stupid game give my more fish bucks
",3,1
"hard to obtain fish bucks.
",4,1
"great game, but needs more fish for higher levels.
",3,1
"i'm level 54 and there is nothing for several more levels.
",3,1
"like alot, love fish, dont like 2 spend real money or have 2 download stuff u dont want just 2 get more bucks or coins.
",5,1
"needs fake money 2 spend.
",5,1
"takes to long to level up and most quests take $ to complete!
",1,1
"it doesn't give u hardly any coins for tending to ur fish!
",1,1
"however, it takes way too long to earn bucks.
",3,1
"the challenges are fun at first but then it gets old.
",3,1
"it constantly asks to buy more bucks.
",3,1
"there should be an option to exchange coins for bucks.
",3,1
"4/5 hard go get fish bucks but fun
",4,1
"there should be an easier way to get bucks. how 'bout every 500 coins you get you get one?
",3,1
"that way people can revive their fish without having to pay as often.
",3,1
"i got a new phone and    now i cannot get back into the game that i have   spent so much money on i have been well over $1000.00 and it's a shame to lose everything that i just built up.
",4,1
"i paid money to remove ads and i still got them
",2,1
"but should have a way of buying fish bucks using your coins.
",5,1
"wish the tutorial was a little slower.
",5,1
"very good game, some lagging but that might just be my phone.
",4,1
"a little cluttered and slow.
",5,1
"also alot of focus on fish bucks, which are hard to get without buying them.
",5,1
"i wish there was more way to earn fish bucks.
",5,1
"this last update stole millions of coins from my tank not to mention all the bs with the frog event.
",1,1
"the only downfall is hard to get fish bucks without buying them.
",5,1
"maybe trading coins for bucks or awarding more bucks when leveling up.
",5,1
"would rate higher but to obtain breeder fish and other things you need to pay2play and i just can't offord it.
",3,1
"dislike bubble tips and smiley faces on feed fish.
",3,1
"it is very fun but make it a little more interactive with the fish
",5,1
"i wish they could put in a permanet mini game to get fish bucks,coins,fish or decorations ethre
",4,1
"its a cool game but its stupid you can progress if u don't have bucks wilhich u need credit card for
",3,1
"it'll glitch everytime i go to play store then exit it and click the game itself on the phone it just goes right back to play store
",4,1
"not giving all fishbucks when you download games also when foggy event was over did not receive breedable frog did not get my fishbucks when i download game also played the froggy event and did not get breedable froggy
",5,1
"it does take an awfully long time to level up,  and it's unfortunate that so many basic things can only be bought with ""fish bucks"" which are very difficult to earn many of without paying money.
",4,1
"and many quests require you to buy these things.
",4,1
"i just wish you could advance up quicker yeah you can speed up your fish eggs to hatch.
",5,1
"i can't give it 5 stars though because it freezes up.
",4,1
"it won't let me connect to the server. i report it every time but it is always the same thing.
",2,1
"won't let me participate in the easter event.
",3,1
"every time i catch the fish, it says ""image not found""
",3,1
"i love it (but why will they make the decoration's and every thing so much you can just get a fish with that money and fish buck's
",5,1
"i 'v played this app before it crashs alot but i'm giving it a second chance if it did not crash i would have this app forevef
",5,1
"its fun except every thing needs fishbucks
",4,1
"love this game but very disappointed with the adds that pop up!
",1,1
"you should monitor what's advertised.
",1,1
"hate waiting but great
",4,1
"takes a while to load but it already filled the last two hours of fun
",4,1
"it would be better if the game will allow me and my phone not to be on the internet all the time and still be this fun & cool!
",4,1
"good but the good fish cost fish bucks which you have to buy with real money and the fish are way to expensive.
",4,1
"it also take way to long to level up.
",4,1
"can't breed the fish i want.
",2,1
"fish bucks are too much!
",2,1
"thank you tap fish makers but please have more games to earn fish bucks !
",5,1
"wish it didn't take so long to breed special event fish.
",4,1
"after the update the bubble icon is taking a lot of time this game is entertaining but it must be fast so to be fast please remove bubble icon
",4,1
"i also love the breeding just wish it didnt take  do long to breed!
",4,1
"the only thing i don't like is that if you miss the deadline on an event cuz of work or anything there is no extension.
",4,1
"changed phones and lost everything which stinks.
",4,1
"i'd like to see more purchases available for coins, rather than cash.
",5,1
"only wish fish bucks were easier to come by
",5,1
"there needs to be a way to transfer my game to another phone.
",5,1
"spenf a lot if time and money on this then got a new phone and am having to start over!
",5,1
"ive switched phones, downloaded tap fish and i have to start all over again i believe i had pleanty more fish than the 2 i have now and my fish bucks are gone how do i get my fish tanks back.?
",1,1
"or be able to buy more with coins.
",4,1
"all the fish's eggs should be displayed under one head, instead of various categories and also the selling star rating should be displayed
",4,1
"takes too long to move up levels though
",4,1
"great app try to purchase fish bucks though other apps but, still waiting the only bad thing
",5,1
"but i do think a 12 hr breeding time for a total of 90 fish to breed is a bit long for shorter event time.
",4,1
"im in love with this game, but fish bucks need to go i hate that.
",4,1
"live wallpaper needs to be fixed also : (
",4,1
"the new event is not giving me the prize when i bred my fish and 11 hours thats a little to long to be able to get everything.
",3,1
"cool but one thing to say is that i wish u could earn fish bucks not buy fish bucks
",4,1
"changed from 5 stars because the new valentines event takes 12hrs to breed and 6 days to complete.
",3,1
"this game is so  fun except tht the baby fish take for ever to grow
",2,1
"i like the game save ur bucks their hard to come by seem like they want u 2 use cash to advance other than that good game
",3,1
"i like the events, but sometimes it kind of stinks when you don't have the fish bucks for them.
",5,1
"and you really don't have good deals for fish bucks.
",5,1
"love this game, but i wish there was an easier way to transfer game from one phone to the next.
",4,1
"never succewd open even the internet connection available and in a hi speed wifi.
",1,1
"this game takes up the most space on my phone.
",2,1
"but the fonts in the menu are so small! especially inside the events icon.
",4,1
"the graphics and fonts overlap!
",4,1
"but wish the fish weren't so expensive or cost so many fish bucks
",4,1
"i love playing tapfish and wanna thank u for retrieving the coins i couldn't get but i really wish i wouldn't of lost all my tanks and all the work i had in this game for the past yr i lost a lot of tanks and fish that took days to earn and the money spent while i played .but i had to get a replacement phone ,same phone just wish i wouldst of lost all that i worked hard for should be a way to not loose games that would b awesome !
",5,1
"i want alot of fish bucks for free please
",5,1
"game not bad, but you start off slow.
",4,1
"wish there was an easier way to get coins and cash.
",4,1
"joys of fun only downfalls is it takes forever to level up and fish cost way to much fish bucks.
",3,1
"not easy trying to earn fish bucks without actually spending real money.
",3,1
"could use some form of sorting option but sure is addicting
",5,1
"it is very show moving store to i don't want to spend real money to get fish bucks.
",4,1
"it takes a long time to accumulate bucks to buy things or to speed up the breeding process.
",4,1
"i just wished that i could earn fish bucks faster
",4,1
"need more fish bucks free!
",4,1
"a cool app just takes to long and  not  lot to do n between everything is a litle pricey too!
",3,1
"good game but constantly crashes.!
",2,1
"cool just wish you got fish bucks often
",5,1
"i still can't breed mystery fish.
",2,1
"ilove this game and so does my 3 yr old grandson he always asks gamma can i play fish with you only problem is when i changed phones i lost it all but it is fun rebuilding
",5,1
"some of the valentine species are a bit odd though!
",5,1
"should get more free fish bucks though
",5,1
"very addicting and time comsuming but it could use more ways to earn fish bucks.
",5,1
"my only complaints are that we should be able to still get our prizes from events even after the event is over.
",5,1
"the other thing is that you should have like bubbles or something pop up so we can earn xp, fb or coins.
",5,1
"the valentine game is way too long,12 hours to breed, so no way to get half way through ribbing three breeding tanks.
",2,1
"note the disappearing bucks.
",2,1
"the fish bucks are too hard to get.
",5,1
"its fun with all the cute fish but i wish there were more events because they are fun
",4,1
"during updates & events, i was losing my daily prizes & my free spin on the 5th day.
",5,1
"i love it just want more bucks rewards
",4,1
"it's a really addictive game i love it but it keeps crashing my phone it always tells me to force close some of the breedable fish are to expensive and it's hard to get fish bucks without having to buy them with ur own cash ain't doing it uninstalled! !
",5,1
"just wish it was easier to get fish bucks and more breedables for coins
",4,1
"if you could buy more fish bucks using just fish coins thatd be awesome.
",5,1
"fun game don't like the fact that you have use real money to buy fishbuck
",5,1
"slow to load but addictive
",4,1
"good but taking days to grow fish
",4,1
"or be able to buy more with coins.
",5,1
"umm its trying to make me use my brothers acount to buy fish bucks ither than that good
",5,1
"doesn't save and won't let me uninstall
",1,1
"wish it was free instead of pay credit card.lame.don't download this game at all.
",3,1
"populate tanks as you wish for fun or to unlock new fish & decorations.
",5,1
"great spp wish there were more ways to ean fish bucks tho.
",5,1
"and wish there were more themed fish and backgrounds for the hoildays other thrn that great app
",5,1
"decent game,tough to earn fishbucks
",3,1
"love it but somtices it forcefully close
",5,1
"wish it didn't take forever to level up though.
",4,1
"would give 5 stars but its slow loading different things.
",4,1
"the only issue i have with this game is that it can be quite expensive!
",4,1
"it takes forever to earn ""fish bucks"" and almost everything requires you to use them for purchases, speed ups, most decorations, etc.
",4,1
"so real but hard to get fish bucks!
",4,1
"to pass a quest you need to buy a fish that cost 49 fishbucks and at the end you could sell it but its only worth some coins i thinking in removing game i dont recommend this game.
",1,1
"been playing for like a year now the only thing that bothers me is the fish bucks it should be easier to get them and less fish bucks for fish and items!
",5,1
"i gave it a five but i think events should last a little longer so that you get a chance to comlete them.
",5,1
"one other thing is some items shouldn't cost so much and you should have more chances to earn fishbucks.
",5,1
"great game, but i wish there was a way to earn more fish bucks especially since the tasks make you spend a ton at once.
",1,1
"too hard to earn fish bucks/dollars and too many $$ only items.
",4,1
"reasonable price for extra coins and $$ but should be able to do all things without sending $$ with ads displayed.
",4,1
"you gotta have fish bucks for a lot of things.
",3,1
"you can only get fish bucks by buying it or clicking their ads.
",3,1
"i can't open tapfish since update.
",3,1
"i love the game but wish it was easier to get fish bucks and quicker
",5,1
"i love this app at times it can run slow not sure if that is cuz my phone or connection speed but it doesn't make to much of a difference.
",5,1
"just wish once you wished a certain level you could buy mystery breedables with coins and not just fish bucks
",5,1
"stores stuff needlessly.
",2,1
"have to clear data and restore game periodically in order to free up memory.
",2,1
"restore sometimes installs data that is 5+ days out of date, so progress is lost.
",2,1
"i think it would be nice to earn fish bucks in other ways.
",5,1
"may be you could buy fish bucks with your coins, charge us a sum of coins you couldbuy fish bucks.
",5,1
"but the fonts in the menu are so small! especially inside the events icon.
",4,1
"the graphics and fonts overlap!
",4,1
"fish bucks need to be easier to receive though.
",5,1
"cool but one thing to say is that i wish u could earn fish bucks not buy fish bucks
",4,1
"the only thing preventing the fifth star is that some people are able to 'cheat' by rooting their phones and giving themselves unlimited bucks.
",4,1
"like very much but wish fish bucks were easier to get.
",5,1
"could use some form of sorting option but sure is addicting
",5,1
"it lags a bit and takes awhile to level up, but it's still entertaining.
",3,1
"just if it were easier to get bucks, i would have gave it 5 stars.
",4,1
"a cool app just takes to long and  not  lot to do n between everything is a litle pricey too!
",2,1
"need 2 come way down on all prices & giv out a lot mor gold & fish bucks!
",2,1
"i love it but the new quest game is so dumb why the f$!k cant u earn fishbucks instead of coins i have over 4million coins i need bucks.
",5,1
"i had to restart due to accidental tank deleting.
",5,1
"we should have our stuff returned not deleted!
",5,1
"where are my fish bucks  i did what they told me but disnt received fish buckz
",2,1
"addictive, still a little glitchy and epensive
",3,1
"but memory it takes up is a joke.
",4,1
"just wish u didn't have to buy fish bums for a lot of ur tasks.
",5,1
"i love the game i just wish there was a easier way to get fish bucks.
",5,1
"i am getting a new phone and i hope i will be able to keep my tap fish progress.
",5,1
"is there anything that i can do to transfer my progress to my new phone?
",5,1
"i do not want to loose my fish, 300,000 + coins and my earned bucks.
",5,1
"between forced closes, freezing, & constant charging fishbucks for most items required for quests, i'm just done.
",3,1
"i just wish it wasn't so hard to get extra fish bucks without having to buy them.
",4,1
"a good fun game but the free stuff gets boring very fast and requires real money to buy more stuff
",2,1
"it's need to help make money faster
",5,1
"wud like easier ways 2 earn fish bucks
",5,1
"this is a goid game but i wish you didnt have to buy the fish bucks.
",5,1
"so far tapfish is going good i just dont like it when you have to wait for the fish bucks
",5,1
"would be 5 but u need cash for almost everything.
",3,1
"got up to level 60 and lost all my progress.
",3,1
"it takes forever to level up and get enough coins to buy the stuff you want for your tanks.
",3,1
"just wish it were easier to earn fish bucks.
",5,1
"great game but if level up is going to be so slow fish bucks should be easier to earn or buy.
",4,1
"for some reason i can't even purchase fish bucks (error).
",4,1
"force closes alot but still love it.....
",5,1
"love this game, would rate higher but after about 3 weeks it now is telling me that i have to connect to the internet.
",5,1
"lower the prices on things have an income of money if done 5 stars
",1,1
"not a bad game, but annoyingly slow
",3,1
"its totally fun and addicting but you run out of fish bucks and  coins to easily
",5,1
"fun needs more ways to win prizes.
",5,1
"cheaper fish
",5,1
"this game had great graphics and a wide variety of different fish, but you needed a lot of ""fish bucks"" to buy most of the ones you need for your achievements.
",4,1
"i am addicted to playing it but i wish you could earn more fish bucks more easily cause i am now stuck and can't complete any task without any fish bucks and can't get any fish bucks cause i can't complete tasks
",4,1
"just wish the really cool fish and accessories weren't quite so expensive.
",5,1
"would be nice if it was easier to get fish bucks.
",5,1
"it can be fun but using the new version and it still loses your money.
",1,1
"this app stole  75 bucks beware of this app,  it locks up,  and or is  glitchy the (game) will stell your hard earned money from you.
",1,1
"go ahead and buy fish bucks, or download the apps they want you to try to earn bucks, and have a fish burp good bye fish bucks.
",1,1
"and refuse to replace missing buck's.
",1,1
"i love this app at times it can run slow not sure if that is cuz my phone or connection speed but it doesn't make to much of a difference.
",5,1
"would be 5 stars if adverts did'nt keep on popping up and the coins and fish bucks were all free
",4,1
"new year event start on ios devices but not on android devices?
",1,1
"we just hate waiting on breed process ;)
",5,1
"pretty fun to play for awhile but tedious must keep up with it on a daily basis in order to receive full benefit will need to purchase fish bucks so if your cheap this isn't game for you
",4,1
"but sucks because it says you can earn fishbucks by downloading apps and doing other things when it doesn't its such a joke you can't get anywhere in this game without the fishbucks, and if it freezes my phone up again, im done with it, ive had to start over several times in this game, have, thought bout buying fishbucks but i will be damned if i pay for something that will just be lost!
",5,1
"the game is great except i got a new phone and couldn't transfer it over so i had to start over.
",3,1
"also it keeps stopping and closing for no reason.
",3,1
"should be able to earn cash other ways than ads
",4,1
"i found a better fish game with cuter fish i got tired of this game force closing and i cant seem to make enough fish bucks to keep my fish alive i got really bored but it was fun for awhile
",3,1
"love it just try giving more free fish bucks as prizes.
",5,1
"have yet to have a force close.
",5,1
"well, its good but it takes too long to breed and u can only do one at a time
",4,1
"but it's getting very frustrating with it closing down constantly.
",3,1
"i have a suggestion also for breeding is it possible to do the same on both sets of breeding where if there's only certain fish that can breed together that all the others disappear like the mystery tanks do??
",3,1
"it's gotten better not sure if it's from upgrades you've done or that i've upgraded my phone which by the way for some reason could not get my old game
",3,1
"just wish i started off with more fishbucks
",5,1
"in the last few days though i've noticed that the fish aren't swimming smoothly like they usually do, don't know if it needs an update i've tried logging out and in but its still doing it.
",5,1
"i love it but i wish the fish didn't take so long to grow up
",5,1
"just wish you didn't have wait so long for the fish to breed.
",5,1
"why is tapfish disabled
",5,1
"this game could have better information,help,better upgrade on this tapfish game,better news,no pay credit is lousy.
",3,1
":-( after the latest android update.my 70 tanks are gone.
",1,1
"it only lets me breed 2 fish in the mystery breeds.
",2,1
"which either takes forever to earn, costs actual money, or you have to take surveys and download/play other apps to get.
",4,1
"otherwise i like it.
",4,0
"it is totally awesome!
",5,0
"i got a shark,a pipe fish, and a lion fish
",5,0
"like this app.
",4,0
"kinda boreing
",3,0
"superbly addictive,improve more please
",5,0
"you never know what youre gonna get...
",4,0
"this game is the best game i have ever play and it is good for people who is under stress.
",4,0
"great game...
",5,0
"my kids love this game!!
",5,0
"easy enough for my 3 yr old to play
",5,0
"cute lil game....
",4,0
"i love tap fish.
",5,0
"very fun game when you get different quests to complete it can make passing time fun.
",5,0
"so far so good and easily addictive
",4,0
"but very addictive and fun!!
",5,0
"its very fun and i love how you can breed and there is events :)
",5,0
"i have also had to install on my daughters ipod so she will have her own!!
",5,0
"awesome fun
",5,0
"the fish are so cool and they have rare fish like elles
",5,0
"so much so that i have it on my phone and tablet!
",5,0
"extremely addictive.
",5,0
"this game is awesome i love it anyone who has a pet fish would definitely get this app!
",5,0
"tap fish:)
",5,0
"this game is just amazing there is no negative
",5,0
"its not like farm ville and i can feel like taking care of something without worrying about real fish dying.
",4,0
"fun game
",5,0
"first step in learning marine biology
",5,0
"its so adorable  i could totally let a kid just sit there with my phone and they are quiet and occupied iys amazing...
",5,0
"very cool and why i gave a 5 star rating.
",5,0
"tap fish is a really fun game :)
",4,0
"great  game love it..
",5,0
"my kids think this is the coolest thing.
",5,0
"i like that it encourages them to have patients.
",5,0
"very fun and relaxing.
",5,0
"this game is amazing and can get highly addictive
",5,0
"after playing this game for over 2 years and loved this game...
",5,0
"buena juego, keeps me entertained during boring days.
",5,0
"and highest selling breed of fish is eagle ray and yellowbelly damsel.
",5,0
"like this fishie.....
",3,0
"this is the best game i have ever played because i have a fish and he is really hard to clean because he tends to jump for food he does that because he's a betta plus the game is way easier to clean up the tank and buy the fish and feed.
",5,0
"i love this game.
",4,0
"so msny types of fish and aquariums.
",4,0
"download and let your obsession begin too.
",4,0
"iv had this game befor but it went werd.
",5,0
"gotta love
",5,0
"love this game.
",5,0
"this is the best long term game!
",5,0
"pretty fun time killer
",4,0
"love this game!
",5,0
"awesome game!
",5,0
"it realy cool because not only can you breed fish that exist in nature, but also breed fish that you can't even imagine!
",5,0
"if u can on any update can u put snakes in this game that would be great
",5,0
"the game is great and fun.
",5,0
"best fish game, love playing it
",4,0
"love this game so adictavie
",5,0
"lots of fun and very addictive, once you get into it.
",5,0
"in case anybody is wondering, it works well on rooted kindle fire (non hd).
",4,0
"also, you can play this game without spending real money and enjoy it.
",4,0
"if that happened, i could have fun and get fish
",3,0
"brilliant game
",5,0
"this app is updated and much better
",3,0
"fun/addictive whenever you are bored
",4,0
"i love the game
",4,0
"love this game
",5,0
"excellent game!!
",5,0
"love game!
",4,0
"grandson insisted ......
",5,0
"wonderful aquarium for all ages i am 30 my sons 4 we both enjoy it ...
",5,0
"great game can get addictive
",5,0
"i love this game.
",5,0
"love this game
",5,0
"its really fun to play
",4,0
"goooooood game
",5,0
"i'm glad to see you've improved.
",5,0
"and i'm glad to play tap fish again. :-d
",5,0
"its cool, great time waster!!!!
",5,0
"fun game, good color and graphics.
",4,0
"i used to have a huge fish tank until i moved to an apartment that doesn't allow them.
",5,0
"this fills that aquatic hole in my heart!
",5,0
"this game is very koooooooooooooooool
",5,0
"its addicting and passes the time.
",5,0
"now ive lot all my prizes  that's again tap fish, you're getting deleted finally
",1,0
"i love this game its fun for myself and my kids.
",5,0
"i haven't experienced any bugs with this game yet
",5,0
"love this game its excellent
",5,0
"buena juego, keeps me entertained during boring days.
",5,0
"and highest selling breed of fish is eagle ray and yellowbelly damsel.
",5,0
"i love this game
",5,0
"it's a great game to play just to pass the time.
",5,0
"i love the events that get held.
",5,0
"like the froggy bubbles one and the 2013 event fish.
",5,0
"that would make the game even better.
",5,0
"like an exhange thing.
",5,0
"cool app it passes the time
",5,0
"love this game!!!
",5,0
"great graphics!!
",5,0
"great fun
",4,0
"i'm addicted to this game i love it
",5,0
"its a cool fun game
",5,0
"great game
",4,0
"cool and very very fun.
",5,0
"i just can't stop playing!
",5,0
"fun and easy
",5,0
"fun to play.
",5,0
"its a great game to keep me one occupied during my commutes
",5,0
"awesome game!
",4,0
"my kids and i take care of the fish together, good family fun
",5,0
"i have a new obsession with this game.
",4,0
"it is a lot of funn.
",4,0
"i always play it n love my fish like i have my real aquarium...
",5,0
"just keep swimming just keep swimming
",5,0
"not very happy with this app :-(
",3,0
"it is a fun game, and the best part is the fish are easier to take care of than in real life.
",5,0
"addictive game
",5,0
"it was fun till it, this app.
",1,0
"and fish headquarters don't care and won't help you.
",1,0
"totally addicting.......
",5,0
"awesome game..
",5,0
"just keep picking up my phone to see if there hungary or need love...
",5,0
"great time killer.
",5,0
"easy and fun
",5,0
"my fishus actually died so i can no longer play this game!
",1,0
"no technical problems, which is great.
",3,0
"awesome app... =)
",5,0
"great game n fun for the kids
",5,0
"i love it it is great.
",5,0
"ithis an adictive game it is so awesome!
",5,0
"very cool app
",5,0
"fun little game.
",5,0
"its a really fun game
",5,0
"my kids love this game
",5,0
"my 9yr old loves this game :-d
",4,0
"i love this game all the kinds of fish and everything on it ;)
",5,0
"i mean its great to pass some time away when u anit doing nothing but the only thing that i wish this game could do is when u buy fishs that cost fish bucks then u breed them u should get at least some fish bucks back besides coins so u can get breed and earn fish bucks like that
",5,0
"i love playing games like this
",5,0
"i love this game, its like havin' real fish...
",4,0
"fun but tough to make progress in the beginning...
",4,0
"at first i had to uninstall it but now i love it
",5,0
"love it, its great.
",5,0
"great game
",5,0
"i seem to spend a lot of time on this little app
",4,0
"fun and love it
",5,0
"fun game addicting
",5,0
"it a fun game to play.
",5,0
"great game
",5,0
"i like this app.
",5,0
"the only thing i'm troubled by is for the mystery tank.
",5,0
"you don't know which fish will breed with the other.
",5,0
"helps pass time.
",5,0
"great fun n keeps u busy wen on long trips
",5,0
"this game is so addicting omg
",5,0
"i want to play the game but im not buying a game card or adding stuff thats ridiculous.
",4,0
"it's really fun because all the special events .
",5,0
"bad game
",5,0
"i can get a complete xbox game for $60!
",1,0
"great best application ever  i love it   so much fun to play
",5,0
"i wish i could give more stars!!!!!!!
",5,0
"this if by far the best lil fish game ever!
",5,0
"love this game
",4,0
"great game very great
",5,0
"its a great and fun time spender.
",4,0
"gets u a mobile experience in fish keeping.
",4,0
"i love fish.
",5,0
"its really fun and the quests and events this app has makes it all the bette b-)  :-d
",5,0
"great game way better than fish tycoon
",5,0
"love it great game
",5,0
"i enjoy playing it
",4,0
"love love love!!!!
",5,0
"i think its a great game, you can even use it to teach kids to be responsible!
",5,0
"my fish haven't died yet!:-) !
",5,0
"i just downloaded tap fish and i'm soooooooooooooo far:-) .
",5,0
"the different events are loads of fun also.
",5,0
"the little fish are so cute.
",5,0
"great game to release stress
",5,0
"i love this aquarium game its both relaxing and peaceful and educational too
",5,0
"fun to take care of fish
",5,0
"you will have a lot of fun if you like taking care of fish .
",5,0
"it tells some great information about fish.
",5,0
"love this game..
",5,0
"yulia i like the game.
",5,0
"i love this game i rate it a 10
",5,0
"addictive game
",5,0
"it is the best game ever i am so addicted
",5,0
"great game, good for passing the time or just to relax!
",5,0
"besides that, great game!
",5,0
"best game i ever played!!!!
",5,0
"i love this game
",5,0
"i love this game!
",5,0
"love the app keeps my mind at ease when stressed.
",3,0
"i luv dis game its da first thing i do n da morning an da last thing i do at night
",5,0
"fun and exellent!
",5,0
"it is totally cool and a blast to play.
",5,0
"i love this game!
",4,0
"take fish is a great app....
",4,0
"really relaxing ,,i race my daughter to play very enjoyable ...
",4,0
"i enjoy playing this game.
",5,0
"really enjoy playing this game.
",5,0
"tap fish is an awesome my daughter and i are hooked
",5,0
"great game,love it to bits!!!
",5,0
"this.game is pretty much a fun game to when i have nothing else to play.
",4,0
"little kids love it.
",4,0
"it passes the time.
",4,0
"love this game!
",5,0
"this game is wonderful
",5,0
"other than this it is fun to play
",3,0
"fun game
",5,0
"i'm not very happy about this cause ive downloaded this game to each new phone i've gotten for the last 3 years.
",5,0
"love this app!!
",5,0
"entertainig game
",5,0
"nice way to pass the time.
",3,0
"fun to play
",5,0
"love everything keeps me busy!
",5,0
"supper, this is wonterfull entartainmet geme.
",5,0
"i love fish tanks and this is a way to have a cool fish tank without the hassel.
",4,0
"awesome game :)
",5,0
"i like this game coz we can breed a  new species of fish, and we can learn many kind of fish and the name of every species.
",4,0
"received bubbles when clicked on ""love fish"".
",3,0
"i do not like frogs and do not want them in my tank.
",3,0
"love this game .
",5,0
"i love this game but it hasnt wurked for days what the hell
",5,0
"i still haven't been compensated !
",1,0
"but has consistently gone down hill.
",1,0
"i enjoy tap fish very mucy...
",4,0
"i like the fact that you can have more then one fish tank...
",4,0
"alot of variety of fish, backrounds,and extras that you can put in your tanks ...
",4,0
"i also like the events that you are givin...
",4,0
"im doing this comments for the fish bucks but it is really fun
",5,0
"i used to love this game.
",1,0
"however i have worked hard to earn and save up fish bucks.
",1,0
"fun game.
",4,0
"very enjoyable very addictive!
",5,0
"never boring now that there are events
",5,0
"love this aquarium app, lots of fun.
",4,0
"this game is fun worth it
",5,0
"this game is extremely awesomely cool and fun!!!!!!!
",5,0
"love this game
",4,0
"fun and a great way to pass time.
",5,0
"its a cute game
",5,0
"tons of fin fun!
",4,0
"its ok, but its pretty entertaining at times.
",4,0
"love this game!!
",5,0
"fun, fun, fun!!!
",5,0
"great game.
",5,0
"love it have onphone to addictive not too spammy and not always trying to sell something
",5,0
"great way to pass the time.
",5,0
"i also had an issue with my account and their great customer service made everything right!
",5,0
"i absolutely love this game.
",5,0
"it is great for my son because its easy and i dont have any problems with it.
",5,0
"it's like a real aquarium and i love it
",5,0
"its like you have fish living in your phone.
",5,0
"great game
",4,0
"kool game
",5,0
"when i'm bored this game takes that out so yea its great and not boring like real live fish
",5,0
"a great pass time
",5,0
"this is an awesome game.
",5,0
"it is a great game.
",5,0
"love playing
",5,0
"great game
",5,0
"excellent game
",5,0
"i love playing this game !!!
",5,0
"so much fum to breed all the little fishes and see them swim around.
",5,0
"its great to play when your bored too!
",5,0
"tap fish great game!!!!!!!
",5,0
"great app!
",5,0
"addictive love it!
",5,0
"entertaining kids love it!!!!
",5,0
"cool app.
",4,0
"i love my fishies!
",5,0
"this game is cool.
",5,0
