text,rating,informative
"the game is great but its always lagging on my droid 3.......
",1.0,1
"now the problem is i can play the game once after that everytime i try to open the game it backs out 2 my home page.....
",1.0,1
"in order for me to get to level 9 i had to beat an objective but i beat it and it wouldn't say i beat it
",3.0,1
"the game will not let me play it on my galaxy s why it do that please fix it
",1.0,1
"yea wellllll it's kinda slow.
",4.0,1
"my only issue is that the 500,000 and 1,000,000 coin achievements are still bugged so i can't reach lvl 9!
",4.0,1
"the game is good but my coins keep getting deleted!!!!!!!!
",3.0,1
"the app keeps crashing on my phone, need help.
",1.0,1
"a change in the scenery would be nice as running over the same old ground becomes rather boring after awhile.
",4.0,1
"the app does not let me load the menu please fix this.
",1.0,1
"keeps getting stuck on the imangi studios screen and then returns to my home screen!
",1.0,1
"the only things i would want are the power-ups to be able to stack and extend.
",4.0,1
"example, picking up a coin magnet, and then picking up another one while the first one is going should extend the length if the power-up, but it does not, at least not the last 5 times i noticed.
",4.0,1
"also, i kinda wish that the list of objectives was available, i've had to hit some of the million mark objectives 2 or 3 times because it wasn't active on the list of three objectives.
",4.0,1
"i did not get credit for collecting 500000 coins!
",4.0,1
"the progress bar froze!
",4.0,1
"i hate the fact you can only see 3 objectives at a time.
",3.0,1
"in addition, i have a glitch that isn't giving me the 500,000 life time coins achievement.
",3.0,1
"lastly, i'm experiencing glitches where i'll jump and i then appear way off the map and die
",3.0,1
"i paid two times 99 cents each for 5 pack of gemstone n was charged but never got the gems in the game.
",1.0,1
"i kind of don't like temple run  2 because it makes you do only three objectives so this is my opion
",5.0,1
"takes soooo long to load didn't like it
",1.0,1
"5 stars when there are more characters.
",3.0,1
"more pick ups?
",4.0,1
"the only reason i gaveit 4 stars is because sometime when i am at a high score and going fast it will sometimes lag alittle.
",4.0,1
"but it has too many details so that you can't focuse on the game.
",4.0,1
"over 500k coins lifetime, but did not get credit for completing objective.
",3.0,1
"itdoesnt deserve 5 stars because it lags and sometimes it wont even let you interact with the game.
",1.0,1
"i was really enjoying this game until it updated and i lost everything. all my upgrades and coins and gems.
",3.0,1
"the whole game keeps crasshing it it keeps going upside down.
",2.0,1
"i had to re download it twice because it kept going upside down.
",2.0,1
"the app won't launch keeps force closing
",1.0,1
"i have been loving this game but with the newest update it won't even open.
",1.0,1
"just starts up then force closes itself.
",1.0,1
"seems to lag a lot and causes me to die.
",2.0,1
"temple run 2 makes it hard to gt power-ups and that's not good
",2.0,1
"this game won't even work after downloading just crashes!!
",1.0,1
"need more charecters, more harder more everything
",4.0,1
"i have a gs3 and i canf screen shot anything when i'm on the app
",3.0,1
"so, i downloaded this, all excited, so i open it up and it goes to the little imagi studios picture, then it goes back to my home screen and that's it....help??
",1.0,1
"i got a dimadond and i tried to use it but it said that i did not get one when trully did
",1.0,1
"but it lags like nobody's business on my phone.
",4.0,1
"sometimes to the point where i crash or die because of it.
",4.0,1
"love it but it have lagss somtetimes
",5.0,1
"the only thing i would request would be like to see wehich level ur on and which levels are left.
",5.0,1
"i like it, but there is some lag that really annoys me and the startup is a bit long.
",4.0,1
"wtf man all my cions are gone it was many today but the next they its only 978 cions please fix in a new update and more characters please like the first temple run
",3.0,1
"it worked great til today, now it won't even load, this game just needs to be fixed to where it won't cut off randomly
",1.0,1
"whenever my player jumps on to the next platform he falls through the ground alot of the times.
",1.0,1
"i've heard it's a great game but i cant download it.
",3.0,1
"you should make temple run 2 patcher free again because i am not about to pay for something that was free before
",2.0,1
"everytime i click on it, it just redirect me to my home screen.
",1.0,1
"i get first logo screen then it exits
",1.0,1
"cant stand phone lag running me into a tree, but otherwise fun.
",4.0,1
"needs fixing crashes on cart when in mine just loops then crashes ob galaxy s3
",2.0,1
"same tilting issues as everyone else.
",3.0,1
"very cool glitch in the mine and then within a day, the whole game reset.
",3.0,1
"downloaded update to see if that would get my stuf back, but no.
",3.0,1
"will write a longer review on my blog about the glitch in the mine but have to give it 3 stars for resetting.
",3.0,1
"as soon as i get past the tutorial it freezes.
",1.0,1
"its fine for awhile but then it starts freezing up in the game and causes me to die.
",3.0,1
"i dont really like how you have to move your device over to one side almost all of the way to tilt other than that its cool
",4.0,1
"so, i downloaded this, all excited, so i open it up and it goes to the little imagi studios picture, then it goes back to my home screen and that's it....help??
",1.0,1
"i want it to be available on android 2.3.6!
",1.0,1
"please update it and be abailable to lower android versions!
",1.0,1
"for the mission earn 500000 lifetime coins,  i got over that but the mission wouldn't complete itself!  :(
",3.0,1
"the objective that needs 1000000 lifetime coins is stuck.
",5.0,1
"even after completing 500,000 lifetime coins, it's not completing my objective of completing it.
",1.0,1
"though downloading is slow bcz of big size application.
",5.0,1
"1 which i'm sure a lot of people have but never noticed is that when you are on a one-wheeled turn in the tunnel, collected coins do not raise the power bar.
",4.0,1
"2 i am in the last 2 challenges and the 1,000,000 lifetime coins meter will not fill up.
",4.0,1
"i have a little over 500,000 and the bar reads at about 200,000.
",4.0,1
"and 3 the collected power ups should overlap like in the first version.
",4.0,1
"good game, lags some when i first start playing. :)
",4.0,1
"tilt sense needs to be improved
",5.0,1
"i look forward to play it but everytime i try to open it, it closes please fix that thank you
",1.0,1
"nice graphics lalala but s*itty game play and constantly ramming into walls when switch left and right.
",1.0,1
"cannot play more than once then have to close from glitches
",1.0,1
"nice game  over all only 4 stars, coins are lost if you don't use them
",4.0,1
"the glitches are at a turn, it lags and even if i swipe, i fall.
",4.0,1
"the second glitch is if i use the power up, then get the same ability, the ability ends at the same time as the power up.
",4.0,1
"the imangi studios screen launches but the game won't open - kicks me out to whatever screen i was on before.
",1.0,1
"love this game, but need to accumulate coins and gems!!!!
",5.0,1
"it wont let me exit or even shut my phone off because it froze so bad.
",1.0,1
"also, i lost all of my progress in the game just by exiting the app.
",1.0,1
"it let's me download but it only loads them quits
",1.0,1
"i purchased 150 gems online and i also got charged for it but i didnt get any gems even after two emails sent to these guys.
",1.0,1
"this is a very good game but i wish you could get gems easier
",5.0,1
"keeps on force closing fix it please.samsung galaxy s 4g
",1.0,1
"very difficult to play & collect coins .
",2.0,1
"it does kind of make your phone hot aftr a while and that messes up tilting because i had zero tilt response when it was heating up.
",5.0,1
"sometimes it doesnt open and i have to delete it and redownload it to play
",1.0,1
"each time i try to jump or slide it freezes
",2.0,1
"i not able to complete 500,000 coin objective even though i have collected o er 550,000 coins.
",4.0,1
"i started out with 4352 coins and then played the game for a while and should have had 1048 coins more and it took my coins away now i only have 500 coins left!
",3.0,1
"i hv completed 100,00,000 coins objective but it still displays incomplete.
",4.0,1
"works flawless on htc desire s but should have been a little more challenging.
",4.0,1
"bit when i download it , it showdthe brick wall for about 45 secs and goes bck to my homepage!
",1.0,1
"im already completed with the ""gold miner"" (500,000 lifetime coins) objective but it stays in my current objective. :(
",4.0,1
"my galaxy s2 hanging problem and incase application hang up time go task manager clear the temple run 2 game old score and all power ups its gone then open game new game running
",1.0,1
"it's giving error downloading .
",2.0,1
"also, when you get to level 8, eventually two of your goals become 5 and 10 million coins.
",2.0,1
"lagging and freezing too much please fixed.
",3.0,1
"great game but sensitivity could have been better
",4.0,1
"fun and addicting but keeps freezing.
",4.0,1
"or my guy won't jump,duck please fix!
",4.0,1
"i keep uninstalling and installing but it won't go past the imangi studios start screen.
",1.0,1
"and when you die after you reach a certain point that is were you should start to make the game abit easier to play.
",3.0,1
"battery drains too fast.
",4.0,1
"the only problem is it some times freezes when playing
",4.0,1
"fun game, would get 5 if the game randomly lagging didn't result in me constantly losing
",3.0,1
"the game won't start
",1.0,1
"it will not let me attain powerups if i trip monkey will not follow up still havent comepleted tutorial because after each an ever game it freezes as soon as i die.
",1.0,1
"i love this game it is the best ever but every time i play it and i press ""save me"" i have no more gems and the game shuts down.
",3.0,1
"gathering coins dor upgrades is a little tedious.
",4.0,1
"the objectives progress bar for collecting 500,000 coins & running 10,000,000 distance don't increase even though my stats show that i have collected 700,000 lifetime coins!
",1.0,1
"if it stopped lagging a lot id give it 5
",4.0,1
"the graphics r good but it takes a lot of the battery and it lost all the coins that i earned after it froze
",2.0,1
"i loved this game but every time i try and open it up it wont open.
",1.0,1
"this game makes me feel like the developers looked at the first game, saw all of the ""juddering"" complaints and just decided to ignore them - this game is better than #1 but suffers from the same juddering and lack of response during the slow down, ir's good but not great
",3.0,1
"this wont run on my samsung infuse
",1.0,1
"i use a samsung galaxy tab and every time i try to install this app it says 'error(498)' fix this?
",1.0,1
"the update was so amazing, it deleted all my temple run 2 data.
",1.0,1
"i had trouble swiping and tilting, it was too low for both also when in the mine shaft, when you make a turn, you have to be very fast to tilt the mine cart the other way.
",4.0,1
"just wish you could skip objectives.
",4.0,1
"so my girlfriend wanted to play as the last chick so we bought the biggest coin pack over a day ago and never got any coins, uninstalling, any game that rips you off.
",1.0,1
"would be better if the tilt was more responsive and the powerups renewed though.
",4.0,1
"i had the game and enjoyed it for about a week and then lost my save and have to restart to 0/10 is my rating
",1.0,1
"please develop more stages, tasks, and scenery.
",4.0,1
"the levels are the same and that's super boring!
",4.0,1
"though i have completed the objective of five lakh life time coins but it is not showing in   the completed objective
",4.0,1
"after level 8, you have to score 5 million coins to reach to next level which is boring
",2.0,1
"everytime i get up to 2000 coins all my coins reset and it makes me unable to buy new upgrades and people!
",2.0,1
"i have a samsung infuse and the game only shows the imangi studios screen before exiting game.
",1.0,1
"i went on today and it worked fine but i go on 10 minutes later and it starts me over from yhe tutorial and it cleared all my game history and i just got 3 million as my highscore yesterday, this game sucks!
",1.0,1
"it wont let me open the app it worked till today please help it worked for a while now it stoped workin screw it
",1.0,1
"the objective doesn't complete, if it is not shown currently on the level screen.
",3.0,1
"like for eg: if i've run 2,500m already, before it is shown as an objective in some level screen. it is still shown as incomplete objective.
",3.0,1
"needs better graphics and sensitivity like temple run1. :-)
",4.0,1
"need to fix when you're on a  zipline and your speed boost ends you keep running fast forever
",5.0,1
"will change to five if they fix bug as i have spent ages doing the objective to get 500,000 coins and now i have 500,100 coins and the bar is not even at half!
",4.0,1
"all the upgrades i bought, all the coins and gems i collected were reset.
",3.0,1
"and when i go into settings, and pressed back, it doesnt go back.
",3.0,1
"when i play the game sometimes there are lagging times and ends up making me see different screens shots at once.
",3.0,1
"needs lag fuxing update bad!
",3.0,1
"it was working perfectly and i had so many things then randomly it reset me back to having nothing.
",1.0,1
"this app is really fun but its slow alot.
",4.0,1
"it's very disappointing that i lost 5500+ coins bec i unlocked all runners and left with 5500+, when i got back to the game, the balance coins shows 0.
",3.0,1
"also the coin counts used to reset to 0 when it reaches 2000 coins.
",3.0,1
"its a good game but thr should b few level .
",2.0,1
"5 stars when you add tilt sensitivity, otherwise one of the most addicting games out there
",4.0,1
"random visual skips(pop ins) hurt game play sometimes.
",5.0,1
"whenever i try to open it it would go to the play store
",1.0,1
"everytime i click temple run it goes to my home screen
",2.0,1
"just a little much sometimes, good graphics, feels like the swiping & tilting is a little behind sometimes.
",4.0,1
"so addictive but i have a kyocera hydro and i had to delete and reinstall because it would freeze now i have boo problems with it and i can not stay off it
",5.0,1
"it start off slow for as the movement.
",3.0,1
"keeps losing most of my coins - so cannot upgrade.
",3.0,1
"this game is fun and addicting as hell but most of the time (and especially after i reach a few million points) it starts lagging like crazy and i end up dying because the game doesn't detect my swipe.
",4.0,1
"i'm not sure if it was meant to be this way, but the power meter doesn't fill up any faster when my coin value is doubled or tripled.
",5.0,1
"it doesn't make any sense to me why the power meter would count the actual coin number, rather than the coin values.
",5.0,1
"still crashing please help i haven't played it once on my samsung galaxy tablet  please!
",1.0,1
"it say always download is unsuccessful, try again
",5.0,1
"just a little laggy at times!
",5.0,1
"it's good but way to slow for me on htc could you make it faster at all?
",3.0,1
"used to work flawlessly before but now it crashes randomly.
",2.0,1
"please fix, doesn't get past opening screen on lg optimus black.
",1.0,1
"liked the first temple run but this ones even better only thing is tht win ya got two things ya gota do back too back like swinging on the rope then ya drop off an have to jump the stream there isn't enough space to do those two things back to back.
",4.0,1
"it gets pause for no reason on my fone (htc sensation xl). the touch graphics hv some sorta bug which is causing this.
",3.0,1
"needs more power ups and abilities
",5.0,1
"although they should update to add new power ups and items.
",5.0,1
"i play it all the time, but sometimes it doesn't jump when i swipe.
",5.0,1
"this game has not been working right my coins are always getting lost i hope you could fix this
",1.0,1
"i click the app and it goes to the homescreen.then it closes.
",1.0,1
"only problem is that it take forever to load! :\
",5.0,1
"was great but turned on before and all my stats erased not a happy bunny!
",1.0,1
"but hate when it doesn't respond to my swiping actions.
",5.0,1
"it still doesn't work for the lg thrill!
",1.0,1
"i try to open it up but i always get to the first screen then it just quits and goes back to my phones home screen!
",1.0,1
"it laggs in places and is annoying at times but overall this game is amazing! <3 also i think there should be a release of temple run for windows phone 7 because i would love to play this on my mobile
",4.0,1
"when i play the game crash on me, although other than that, the graphics are great, and it is an awesome game.
",3.0,1
"major bugs with achievements getting stuck. like lifetime 500,000 coins at ~60% when i have 600,000
",2.0,1
"can you guys make an update that involves more characters to work towards
",5.0,1
"this application opens but after two minutes on the imangi studios screen it automatically shuts down.
",1.0,1
"it wont open when i download it i dont know why
",1.0,1
"then i appreciate the upgrades but the sensitivity is really bad and you guys didn't add the option to change it like tr1 .
",1.0,1
"also there are times when swiping makes the character jump off the cliff or slide when i swipe to turn.
",1.0,1
"it won't even open on my phone so i'm like what the heck what a waste.
",1.0,1
"the objective ""collect 500,000 lifetime coins"" doesn't work, i have the coins but no complete objective!
",3.0,1
"there use to a bug where it crashes when you try to use a save me.
",4.0,1
"great game, but only thing i hate is i always lose my coins, and never get 2 buy anything.
",3.0,1
"often freezes and causes my demise.
",2.0,1
"droid razr m.  good game just freezes too much.
",2.0,1
"i have a galaxy note ii and thr minecart is a pain.
",2.0,1
"upload more exiting goal.
",5.0,1
"its too good, but one small issue every time its starting from first could u make some 2 or 3 life so that its easy to go next level
",5.0,1
"i regret updating,  this game is amazing but when i updated it just won't stop lagging  *please fix thank you
",4.0,1
"awesome game, wil gv it 5 star if tilting prob is solved.
",4.0,1
"and when i tried to move it to the left its hard..
",1.0,1
"a bit difficult to control
",4.0,1
"awsome but the score must increase fast
",5.0,1
"started the game up today and everything i've worked for is gone!
",1.0,1
"i'm annoyed by the popup reminding me to rate this.
",5.0,1
"why can't this game be completely muted?
",2.0,1
"there is always a sound when the character is running.
",2.0,1
"fun and addicting game, but every time i update i'm hoping you'll have fixed the major problems with the objectives, but no luck
",3.0,1
"really good looking, lags a bit but overall fun
",4.0,1
"samsung music duos very good nice app
",5.0,0
"simple and most addictive game, with awesome graphics.
",5.0,0
"hope you'll find a solution as soon as possible.
",4.0,0
"i love temple run 2.
",5.0,0
"there are still bugs that need to be solved.
",3.0,0
"better than the first one instead of three little rapest u get one big one
",4.0,0
"awesome, too adictive, am loving it
",5.0,0
"didn't think it would be fun, now can't stop playing
",5.0,0
"i'm gonna have to tell my friends to play it.
",5.0,0
"i just played it once, my life and i love it.
",5.0,0
"probably the best i've ever played since.
",5.0,0
"i' ve tried unstalling and installing over and over again but it  just wont.
",1.0,0
"nice value additions.
",4.0,0
"a definite upgrade from the original.
",5.0,0
"amazing on zte warp
",5.0,0
"awesome game to pass the time with
",5.0,0
"great games, loved part l & ll until, the dreaded update.
",2.0,0
"i'll wait for the release of another update or just have to uninstall.
",2.0,0
"great but glitchly at timsa
",4.0,0
"this game is sweet love it:-)
",5.0,0
"the challenge of escaping the ape is great!
",4.0,0
"it is a pretty fun game better than subway surfers a here it is way easier to get money love it
",5.0,0
"overall the game is awesome.
",3.0,0
"i didnt think i'd like this over the first one but boy was i wrong!
",5.0,0
"need temple run 3 perfect!
",5.0,0
"it is so much fun and it's better then temple run 1. :-)
",5.0,0
"i love to play this game, its amazing!:-d
",5.0,0
"graphics are beautiful and gameplay is flawless on my android tablet.
",5.0,0
"awesome and addictive game!
",5.0,0
"switched to the pantech discover instead of lg thrill, just to play temple run 2.
",1.0,0
"make the switch lg thrill isnt up to date anymore
",1.0,0
"this is a really really cool game i love it !
",5.0,0
"i found myself playing this over cod black ops 2 lol
",5.0,0
"every android phone my friends, parents, and me very gliche
",1.0,0
"nice incredible game u got there.its a must get game i would like to rate it 10 rather than 5
",5.0,0
"it's reaaal fine but i wud appreciate it if it actually did what i told it to.
",4.0,0
"this is a great game i just love it.
",5.0,0
"the creates of the game really took the time to upgrade the game not just added one new thing.
",5.0,0
"awesome game, and keep you involved for hours.
",5.0,0
"love to play to break my own records.
",5.0,0
"this game has made my mobile precious.
",5.0,0
"im really happy with this game two thumbs up.
",5.0,0
"awesome fun, good new challenges system, nice graphics, definitely a worthy successor to part 1!
",5.0,0
"my bro loves to play this game.
",5.0,0
"i lov e this game so much its even better than subway surfers and than temple run 1
",5.0,0
"the game works perfectly, no lags or flickers.
",5.0,0
"more interesting than previous versions.
",5.0,0
"and also looks better on high res.
",5.0,0
"dunno if i shud continue playing dis game or not!
",4.0,0
"this game is do much better than the first one love it love it love it.
",5.0,0
"graphics is awesome n game's concept is mindblowing.
",5.0,0
"jusy curious what happens next.
",5.0,0
"hats off and i'm waiting for temple run 3 it should work more effectively on older devices
",5.0,0
"they change the animation of the coin when you collect it.
",1.0,0
"ive downloaded it once and didn't open.
",3.0,0
"i dont like how i loose coins, and i dont know how i do that, but this game is awesome
",4.0,0
"i miss a couple of aspects from the first one (triple coin magnets anyone?) but is overall a better game.
",5.0,0
"the retard lifts his head up when he gets under the log.
",1.0,0
"i have the motorola triumph android 2.2.2 it says its compatable with my phone.
",1.0,0
"like subway surfer but no vandalism just stealing artifacts
",4.0,0
"so find solution.
",4.0,0
"what's the point of upgrading the coin value ability then?
",5.0,0
"my phone just automatically updated temple run 2 on my pantech burst.
",2.0,0
"and i like how there are actual goals to reach .
",4.0,0
"good game but it contains a glitch.
",4.0,0
"nice graphics good job imagi
",5.0,0
"brilliant addictive game.
",5.0,0
"good, the but i find the previous one more polished.
",5.0,0
"but i really hate the mining cart parts.
",5.0,0
"its so enjoyable to have a game that is enjoyable, yet will start you over from the beginning every time
",5.0,0
"temple run on steroids!
",5.0,0
"awesome graphics, awesome gameplay!
",5.0,0
"more challenging than the first temple run.
",5.0,0
"already i can't wait until they make a temple run 3.
",5.0,0
"otherwise fantastic,enthrilling and addictive.
",4.0,0
"great game love it
",5.0,0
"i enjoy playing temple run.
",5.0,0
"i gave it a 4 star because ecerything is good except one thing.
",4.0,0
"i love this wonderful game !
",4.0,0
"as fun as the first with much better graphics and new surprises.
",5.0,0
"if you don't love it than check your pulse, you may be dead.
",5.0,0
"the beat game evea
",5.0,0
"you won't want to stop :-)
",5.0,0
"i am glad that this came out but ive never played the original so idk the difference
",4.0,0
"awesome app,kids love it very much.
",5.0,0
"simply thr best game app.
",5.0,0
"it runs smoothly and more fun.
",5.0,0
"very good game please give him five star
",5.0,0
"pretty good game, flawless
",4.0,0
"when i start playing the it in my lecture, boom i get caught!
",4.0,0
"was much better if u could play more stages
",5.0,0
"this is an awesome game and we all love it.
",5.0,0
"great graphics and great fun.
",5.0,0
"temple run is so addictive and it keep your brain going and going i love it well temple run 2 i love its much better than the first one keep it up guys.
",5.0,0
"definitely would recommend this game to others.
",5.0,0
"i havent played tr1 since tr2cgot released.
",5.0,0
"excellent graphics, improved difficulty levels and amazing experience.
",5.0,0
"enjoying the audio of the ladies when they fall great game to play.
",4.0,0
"the gamr is so awesome that i can't stop playing it
",5.0,0
"works seemlessly on moto defy plus.
",5.0,0
"having better graphics,better obstacles and better everything.:)
",5.0,0
"it makes me so mad ugh!
",2.0,0
"i think this is awesome and every one should download it if you like temple run you will love temple run 2 awesome download it!
",5.0,0
"beat game  never get bored by playing it spend hours and hours on it
",5.0,0
"wow way better than the first the bug fixes really help
",5.0,0
"the most attractive game i have ever played.!
",5.0,0
"excellent osum game.
",5.0,0
"love rhis game cant wait for 3
",5.0,0
"love it can't stop playing
",5.0,0
"one of the best mobile games i ever played.
",5.0,0
"great graphics and sound.
",5.0,0
"keep up the good work wating for tempel run three.:)
",5.0,0
"good game passes the time
",4.0,0
"rubbish soooo boring.
",1.0,0
"there is a better game out called vector.
",5.0,0
"its free and you can get a deluxe version with even more tracks!
",5.0,0
"easy to play yet very challenging game play, nice graphic
",5.0,0
"perfect game 2 pass time with
",5.0,0
"i really like the new temple run game.
",4.0,0
"they added a lot of new features that makes the game even more fun.
",4.0,0
"they cleaned up some the features that made the game extremely difficult during the last game.
",4.0,0
"makes you wanna go on and on and just not quit!
",5.0,0
"it is deffently an upgrade from the first and i really like the first.
",5.0,0
"better graphics more challenging, hills, caves, water, bridges,
",5.0,0
"excellent game friends.
",5.0,0
"nice game must play.
",5.0,0
"this is better than temple run
",5.0,0
"but it is just as addictive and more fun than the first one.
",5.0,0
"simply a must have for every andriod user.
",5.0,0
"all i can say its a sik game snm
",5.0,0
"the game had plenty of improvements from the previous one.
",5.0,0
"absolutely amazing best graphics of all the games i know
",5.0,0
"its very excelent game and adictive game.
",5.0,0
"cant stop running!
",5.0,0
"good but need to add more.
",4.0,0
"love temple run 2!
",5.0,0
"this game us excellent everyone should get it love it soo much play it all the time !
",5.0,0
"best game on android 5 stars
",5.0,0
"but i gave it 3 star cuz i played it on a different device and it was quite good
",3.0,0
"best game as my daughter says she has ever played
",5.0,0
"way more better than temple run!
",5.0,0
"nice game play,  superb graphics
",4.0,0
"i always had fun playing this game during my spare time!
",4.0,0
"omg it us so much better den temple run 2.
",5.0,0
"i ws bored playin 1 bt nw ders 2.
",5.0,0
"fantastic when compared with temple run1
",4.0,0
"i give this a 5 star its so addictive, download now & play.
",5.0,0
"sometimes i forgot the time.
",5.0,0
"gud game 4 android
",5.0,0
"smoother and better graphics compared to the first.
",4.0,0
"great graphic, very very very challenging.
",5.0,0
"i'm always playing my phone i even got my son  playing it to!
",5.0,0
"but a fun and addicting app overall.
",4.0,0
"this app temple run 2 is really fun.
",5.0,0
"although, if you thought temple run was boring and you've decided to play subway surfers instead you wouldn't be able to play at first due to the fact that temple run is very different than subway surfers in many ways.
",5.0,0
"p.s. this game will get boring eventually :/
",5.0,0
"more smooth n great graphic than previous one.
",5.0,0
"a vast improvement on temple run 1.
",5.0,0
"please fix this, i am one step closer to level 9 :-\
",3.0,0
"its feel like temple run 1is more better but good
",5.0,0
"so much better than temple run 1 and there's a lot more stuff
",5.0,0
"totally awesome game but four stars because a little bit harder
",4.0,0
"awesome game with improved graphics.
",5.0,0
"its very very excellent game with new graphics and many more
",5.0,0
"super super i like
",5.0,0
"this is the best game for passing time ; really much better than first ; i really enjoyed it :)
",5.0,0
"had my doubts about a sequel to first one, but this game is nothing short of amazing.
",5.0,0
"great graphics and gameplay!
",5.0,0
"its very good entertaining and also very challenging to par all levels.
",5.0,0
"howether the game overall is fantastic.
",3.0,0
"great free game
",4.0,0
"its awesome but easily addictable
",4.0,0
"that train mode is type of challenging for starting persons but it beats temple run 1
",5.0,0
"this game has awsome graffics! :-)
",4.0,0
"i love this it is so much better than the 1st one  i love this it is so much more fun!
",5.0,0
"i have 86 gems in total i play it that much xxx please keep this xxxxxx xxxxxxxx xxxxxx thank you xxx
",5.0,0
"good graphics and a fun and addictive game well done
",5.0,0
"cant understand wat the problem is.
",5.0,0
"btw, i gave it 5 stars cz i have played this game on a friends phone n it was awesome.
",5.0,0
"this game was really challenging unlike before
",3.0,0
"i was really excited to see a second part to one of the best smart phone game's but after 30 minsb of play time, i was disappointed. .
",3.0,0
"awesome game.spend lot of time on it.
",5.0,0
"fun to play very thrilling!
",4.0,0
"much more better than the first temple run!
",5.0,0
"this game awesome, like it :)
",5.0,0
"thz game is nyc
",5.0,0
"i love temple run 2 it keeps me occupied and i just really enjoy it
",5.0,0
"especially since incorporating upgrades for free.
",5.0,0
"my girlfriend got me addicted and in one day, i hit level ten.
",5.0,0
"the temple run is very good but the temple run 2 is gr8.
",5.0,0
"very nice game i ever see en it.
",5.0,0
"nice game goood job.
",5.0,0
"great game better than the first part
",5.0,0
"this temple run two is awsome to me becos more adventure.
",5.0,0
"now i can play it, thx 4 developer :)
",5.0,0
"did do a better job in attracting players.
",4.0,0
"fun & addictive, especially when you're by yourself and just want to kill time
",5.0,0
"best temple run game.
",5.0,0
"i preferred the original temple run at first, but now i can't get enough of this one!
",5.0,0
"still play this more atm
",4.0,0
"i love this game soooo much.
",5.0,0
"for most people you would get agrevated but i find this game fun
",5.0,0
"the game is brilliant it is much better then i though it would be.
",5.0,0
"this game needs a five ating for it's total awesomness!
",5.0,0
"temple run 2 is a lot better than the first temple run!
",5.0,0
"simple mindless fun.
",5.0,0
"cool graphics and cooler than the first one.
",5.0,0
"coped of old panda run
",5.0,0
"great game better than the other one temple run 1.
",5.0,0
"cool new level and more interaction
",5.0,0
"someone help me i'm using sidekick 4g.
",1.0,0
"its the best im up to 30 gems and amazing features fibe stars from me
",5.0,0
"fun and free, win win.
",4.0,0
"temple run 2 as much fun as temple run.
",5.0,0
"simple to play tough to master
",5.0,0
"i love love love this game this game is my valintien
",5.0,0
"same formula but the changes to the graphics and the moving camera make this much more fun than the first
",5.0,0
"i love this game sooooo much(:
",5.0,0
"it's so much fun i definitely recommend it!
",5.0,0
"thanks for the awesome game lolz
",5.0,0
"i think that this is a wonderful app for kids and adults!
",5.0,0
"and i was a level 7 almost level 8 on the game from completing the objectives.
",2.0,0
"i like this way better than playing it on my iphone.
",5.0,0
"live this way kore then temple run 1!
",5.0,0
"this game is really awsome and mad fun too.
",5.0,0
"its an okay game not so sure if its that good with an android phone and all but it is fantastic with the iphone 5 and 4s im i hope that they come out with the temple run 3 soon and again if you have the.
",4.0,0
"iphone five like me definately get it
",4.0,0
"great game, love it
",4.0,0
"i can spend hours playing
",4.0,0
"is so addicting im on it at least 2 hours a day :)
",5.0,0
"i play it soo much, i can't wait to play it again.!
",5.0,0
"yhu should totes get it cos its fabulouis!
",5.0,0
"89% more fun that tr1 99.999999999% easier that tr1
",5.0,0
"i like to playing this game everytime!
",5.0,0
"i didn't liked tr-1.
",5.0,0
"great graphics, gameplay.
",5.0,0
"nice to playand a good time waster
",4.0,0
"love how it challenges my hand eye coordination.
",4.0,0
"great game, love it.
",5.0,0
"its my favorite runner type game
",5.0,0
"love beating my little sister at the high score
",5.0,0
"most amazing app ever downloaded
",5.0,0
"its a great game to play from my galaxy 3 it's a great time waster to play
",5.0,0
"great quality and amazing new features .
",4.0,0
"runs amazing on my htc one s and my nexus 7!
",5.0,0
"i only really play this and minecraft on my nexus.
",5.0,0
"when i learned temple run 2 came our, i was so happy!
",5.0,0
"this game is pretty cool but its alot easier to get coins and there isnt much of a challenge.
",5.0,0
"great job love app!
",5.0,0
"new turns great graphics get this app
",4.0,0
"i love temple run and temple run 2 just makes it better!
",5.0,0
"i totally recommend it to anyone who loves temple run!
",5.0,0
"my kids keeps begging to borrow my phone to play it.
",5.0,0
"great mobile game.
",5.0,0
"this game is sooo good i luv it
",5.0,0
"i wasn't sure how temple run 1 was going to be improved but it looks like it has.
",5.0,0
"i would highly reccomend this game
",5.0,0
"best game ive played
",5.0,0
"way better than just the first temple run
",5.0,0
"graphic is better than 1st temple run ,running smothly on my xperia tipo
",5.0,0
"i would totally recommend it to anyone who loves fast pace action games.
",5.0,0
"this good is so fun i unlock the  lady
",5.0,0
"waited ages for this to be released.
",1.0,0
"i like this game its iight boss <3
",5.0,0
"if u make a different one make it like mindcraft your alsome
",5.0,0
"great game better then 1
",4.0,0
"temple run 1 had that function.
",5.0,0
"this game is fun and i love playing it.
",5.0,0
"it's exciting and you always flinch when you know your about to die or the beast is behind you lol.
",5.0,0
"it is an okay game could be better
",3.0,0
"awesome , can't leave the game.
",5.0,0
"two phones, same issue, many others doing the same, very very frustrating.
",1.0,0
"this game is cool and sexy.
",5.0,0
"i played the game on a friend's phone and loved it.
",1.0,0
"so plz hve these problems solved & i will give five stars
",3.0,0
"good game, runs well and smoothly on my phone!
",5.0,0
