text,rating,informative
"The only issue I have is that it is slow to start up at times in most apps.
",4.0,1
"Please fix the slow start up times and this is a perfect keyboard!
",4.0,1
"I love this keyboard but have started having an issue after upgrade to Jelly Bean.
",4.0,1
"The Predictions row gets turned off each time I wake the screen if the keyboard was open when the screen goes to sleep.
",4.0,1
"If I close the keyboard and reopen, predictions come back.
",4.0,1
"Let's get some more themes now! ;-)
",5.0,1
"but now that i use voice input, there is no easy way of inserting a full stop.
",4.0,1
"add a feature so that while talking to the mobile, there is another button beside the mic icon to insert a fullstop and you willl get your 5 stars back!
",4.0,1
"Certainly the best for typing, the only thing I would like you to improve in a upcoming update is maybe a few more themes?
",5.0,1
"As petty as it sounds I would love a red keyboard to match the rest of my phone's theme and case!
",5.0,1
"All we need is Chinese input (I prefer strokes)
",4.0,1
"No word prediction in various browsers.
",1.0,1
"No dedicated # row option either.
",1.0,1
"If only you can move cursor by sliding finger accros the keyboard, not with arrows.
",3.0,1
"It's been MONTHS since hundreds if not thousands of users faithfully and trustingly waiting for the additional of Chinese language support.
",1.0,1
"But with more languages added,Chinese never made the list.
",1.0,1
"SwiftKey makes my typing hella fast and easier but there need to have a Chinese input..
",3.0,1
"1 suggestion, pls add more theme for this app
",4.0,1
"If they could integrate a bit of slide like FlexT9 it would be unbeatable.
",5.0,1
"Auto correct and predictions only work on few apps for jelly bean.
",3.0,1
"Can't even get it for the default browser.
",3.0,1
"Also, when I have the keyboard enabled, it for some reason disables the handwriting feature in the Samsung Keyboard for the Note 2
",3.0,1
"I like this a lot more than the standard key pad thing, would get 5 stars if you added swype.
",4.0,1
"More themes!
",5.0,1
"I can download any language except for English.
",1.0,1
"**still not saving any new words!!
",2.0,1
"Seems to have totally forgotten a lot of my saved words.
",2.0,1
"Also if I type too fast it just deletes the word and I have to type it again.
",2.0,1
"Changed to three stars because it loves the battery.
",3.0,1
"Cut my S III's battery time almost in half.
",3.0,1
"PLZ make more themes n can u make the key board look like adapt keyboards plz make the key board respond faster
",3.0,1
"EXELENT BUT NO WWW
",4.0,1
"My only gripe is that when I hit close to the 'i'  key I sometimes hit the 'u' key instead,  and i never use u for you so this bothers me.
",5.0,1
"It doesn't support one hand operation which is so essential for the giant screen of Note 2.
",1.0,1
"I use the swipe on android and this keyboard  dont have it
",3.0,1
"I don't like how laggy it can be sometimes.
",3.0,1
"It is especially bad when I switch between numbers/symbols and letters.
",3.0,1
"I also have speed issues when I'm touch typing like I would on the normal android keyboard.
",3.0,1
"But PLEASE add swipe right as a redo. (swipe left deletes a word,  so swipe left undoes that deletion).
",4.0,1
"I often find myself accidentally deleting words...
",4.0,1
"Its take so much time for pop up and its typing speed is slow
",3.0,1
"The predictions don't show up and it won't auto correct my words.
",3.0,1
"My version has a few misspelled words that it automatically displays in the predictions window. Cannot edit the dictionary to remove them.
",1.0,1
"SmartSpace is terrible, unadjustable, and too invasive.
",1.0,1
"FYI: SwiftKey doesn't like the Moto LapDock at all.
",1.0,1
"Certain behaviors like automatic spacing after periods are a pain in the @$$ when trying to type in my email address that has periods in it.
",4.0,1
"An option that disables automatic spacing after punctuation is necessary.
",4.0,1
"I would also like to see an option to edit the personal dictionary.
",4.0,1
"Its a great keyboard however I wish it suppoerted the samsung swipe.
",4.0,1
"As mentioned in title, please consider to add numeric key at top row, this will significantly improve the typing speed
",2.0,1
"Bug: when typing words beginning with a capital letter on Firefox, that word won't be written
",5.0,1
"And plz provide new themes.
",1.0,1
"Sometimes the auto predict won't even come up when you're texting/typing.
",4.0,1
"Some of the minor problems I have with it are the fact that the keyboard wants to insert an I if you hit enter after a period.
",4.0,1
"I like the fact that it can predict my words but I rarely start a sentence with I.
",4.0,1
"Also some of the words it will allow me to type and won't correct are some of the most mispelled words, although there are only a handful and the keyboard will learn which words you use and don't.
",4.0,1
"I love this keyboard, but since updating to 4.2.1, I've got performance issues.
",3.0,1
"First, the keyboard takes too long to show up  second, the keyboard lags when typing rapidly (it used to be buttery smooth).
",3.0,1
"Would have been great to receive the incompatibility warning PRIOR to paying.
",1.0,1
"The auto space after a full-stop is ridiculous. Allow the option to turn it off.
",2.0,1
"It keeps inserting words I don't want.
",1.0,1
"Limited dictionary.
",1.0,1
"Costs me way more effort than the std keyboard because I have to go back constantly to correct.
",1.0,1
"Just little niggles like not working correctly in Chrome like user name and captchas.
",3.0,1
"Emoji support would be awesome please.
",3.0,1
"This is an outstanding app and I would give it a 5 rating if they can add: (1) Swipe functionality and (2) More keyboard themes.
",4.0,1
"The current set of themes lack the look and feel.
",4.0,1
"Keeps saying it saved me 10,000 keystroke but it doesnt take into account the 50,000 it missed.
",1.0,1
"Doesnt even put an apostrophe on the doesnt in this critique.
",1.0,1
"Just lacking the ! shortcut now.
",5.0,1
"I can't fix typos often when I already have typed other words.
",4.0,1
"I'll go back to fix it and when I press the backspace button, it adds chucks of words instead of erasing.
",4.0,1
"Also, when typing in all capitals, the auto correct is very bad. Especially the first one.
",4.0,1
"Rarely has a hiccup, but some keys I'd rather have on the main board.
",4.0,1
"Speaking of which though, I wish there was Japanese and Chinese available so I don't have to keep switching keyboards just to type those!
",5.0,1
"Please add more themes
",5.0,1
"Great app but you lose the ability to add standard Samsung characters, like the hearts for example.
",3.0,1
"Also no personal dictionary.
",3.0,1
"What about being able to learn from whatsapp as I do most of the typing there (most of the people do).
",4.0,1
"We also need Italian keyboard layout
",4.0,1
"I gave it a 4 because I thought it would have more color customization.
",4.0,1
"Need Thai language
",1.0,1
"Dude where are the themes!??
",1.0,1
"When I just had the trial version the app worked like a charm but now it freezes from time to time for no apparent reason.
",3.0,1
"I am forced to exit the program and start over from the beginning-sending emails is even worse - in landscape view it is almost impossible to see what you are writing
",3.0,1
"Only thing keeping it from 5 stars is that we can't type in Chinese!!!
",4.0,1
"I mean, there's even languages I have never heard of, but not Chinese mandarin...oh and another, at times it doesn't automatically autocorrect and a word such as ""gjakdn"" will pass
",4.0,1
"Tle letter for arabic keyboard is small very difficult to write
",1.0,1
"Only thing I'd change is more theme options
",5.0,1
"After my Galaxy Nexus got updated to 4.2, the keyboard was gone.Not just gone as default keyboard, but removed uninstalled.
",4.0,1
"The basic s-pen function is not there and you have to revert back to the basic android application.
",2.0,1
"I commonly have the problem that it will not do predictions in landscape mode.
",5.0,1
"Need a button to toggle predictions.
",5.0,1
"Now it's just like any other keyboard, not keeping my regularly used terms in its dictionary.
",3.0,1
"It's lacking customisation to make it efficient enough to compete with Swype which makes touch typing feel like swimming.
",4.0,1
"The auto correction is totally busted(makes you write like a retard)
",1.0,1
"The setup is overly complicated and confusing.
",1.0,1
"Please add a vibrate setting like the stock Android keyboard.
",4.0,1
"I have noticed that the standard Samsung keyboard method will come back every now and then and I have to swipe to get the notification center and change back to ""SwiftKey 3"" from ""Samsung keyboard"" on my Galaxy S3. It will happen every time I restart the phone and then try to text or anything else.
",4.0,1
"On occasion the cursor will stop moving beyond the last word, so it always appears as if it's in the middle of a world no matter what.
",4.0,1
"I am also unable to use predictive text when sharing anything to Facebook. It renders it useless anytime I see something Facebook worthy.
",4.0,1
"The only problem I have with this keyboard is that sometimes it will interpret my fast typing as a deletion swipe, which can be frustrating -
",4.0,1
"It doesnt work with fb chat... which is the ideal situation to make use of fast typing and auto correct.
",3.0,1
"the only improvement that SwiftKey needs is the ability to paste into whatsapp - to do this right now i have to switch to the Samsung keyboard and hold the 123? Button to paste.
",5.0,1
"The keyboard layout is not to my liking and cannot be changed much...
",3.0,1
"If I just press space bar many times it writes a long sentence somebody else wrote me in an email...
",3.0,1
"There is a ton if lag!
",2.0,1
"I start to type and it doesn't register until seconds later and I've already written a paragraph.
",2.0,1
"Eats a ton of RAM.
",2.0,1
"Major issues with Chrome fields.... Jumps all over the place, erases characters.
",1.0,1
"Personally I find I type less accurately with this keyboard than the stock one.
",3.0,1
"Also don't like the numbers/characters panel.
",3.0,1
"The option to have a more classic looking one wouldn't go amiss.
",3.0,1
"Awesome keyboard but hopefully there will be han yin pinyin support real soon
",5.0,1
"I posted a review telling that on Samsung Galaxy Note doesn't work very well, it keeps crashing and freezing my messaging app and whatsapp.
",1.0,1
"Sometimes I have to wait MINETES till I can use it again.
",1.0,1
"I can't stand not having a dedicated '?' key.
",4.0,1
"And speed but every update resets my personal word info.
",5.0,1
"Please allow a backup and give us the option to ADD our own words with priority settings.
",5.0,1
"Excellent keyboard but Japanese please!
",5.0,1
"Does not work in dolphin browser on my GS3.
",1.0,1
"Now need feature to backup learned language from typing.
",5.0,1
"Why still not support Chinese?
",2.0,1
"On occasion the cursor will stop moving beyond the last word, so it always appears as if it's in the middle of a world no matter what.
",2.0,1
"I am also unable to use predictive text when sharing anything to Facebook.
",2.0,1
"It renders it useless anytime I see something Facebook worthy.
",2.0,1
"Easily the best keyboard on Google Play, just needs to catch up with Asian language support, especially Japanese.
",4.0,1
"Just needs to add quick-insert of predefined strings, and a few tweaks such as completion with hyphen.
",5.0,1
"Taking up too much memory of late on jb 37mb at times
",3.0,1
"Prediction and ai learning how you type stopped working!
",1.0,1
"But keyboard too small on my Motorola ATRIX.
",5.0,1
"Good keyboard, great predictions, but loses stars for not having macrons.
",3.0,1
"Please implement macrons!
",3.0,1
"I love this app but how come chinese is still unavailable?
",4.0,1
"When it support Chinese!!
",4.0,1
"But it not have Vietnamese language.
",3.0,1
"Could u guys please add Chinese to the languages list?
",4.0,1
"When I use the multitasking multi windows, the SwiftKey keyboard stays the same size when in the Samsung keyboard it gets smaller and the keyboard Window is able to be moved around.
",5.0,1
"One fault could be the lack of personal dictionary as it doesn't allow you to save words you use the most etc other than that it's brilliant.
",5.0,1
"Would rate this 5  if it  had Japanese language.
",2.0,1
"I saw the update but disappointed to see no Japanese input yet.
",2.0,1
"It's a fairly good keyboard but the autocorrection isn't very strong.
",3.0,1
"For example, typing pf isn't changed to of.
",3.0,1
"For some strange reason the swiftkey keyboard keep on skipping keystrokes in random places as I type, making it completely impossible for me to type
",1.0,1
"Awesome must have, but no emoji.
",4.0,1
"And the Swedish dictionary is broken, splits composite words up.
",4.0,1
"still not loading automatixally at boot even with 4.1.1 os sammy s3
",5.0,1
"I hate how it keeps capitalizing the letter ""i"" even tho auto capital is off...
",5.0,1
"My ""enter""  or ""return""  key has disappeared while using WhatsApp.
",5.0,1
"Even in GoSms, the enter key has shifted to the last row and it's place has been taken by the back arrow key.
",5.0,1
"It's great keyboard but I've waiting for THAI that you're developing :-)
",3.0,1
"It's be nice if you could edit smileys or if you had multiple smiley sets to choose from.
",4.0,1
"Just recently app repeatedly force closes until it is disabled in input settings.
",4.0,1
"Frustrating since I had to delete all of the learned suggestions, but it's back so I'm happy.
",4.0,1
"Great app but wish there were more themes
",4.0,1
"Sure would like to see some new themes
",5.0,1
"Keeps switching back to the dafult Samsung keyboard.
",3.0,1
"Reset of phone required to fix issue temporarily.
",4.0,1
"I didn't like the new Android keyboard when I got my Galaxy S3 and all of the other keyboards were too touchy and just wasn't easy for me to type on than I discovered Swift Key and it made my typing experience so much better I can now type easy and freely.
",5.0,0
"It also has a lot of neat features on here.
",5.0,0
"I write a lot of Hindi words.
",4.0,0
"This is the first app I always download when I get a new Android device.
",5.0,0
"Best & most intuitive keyboard for Android always better than the stock one.
",5.0,0
"Worth every penny.
",5.0,0
"Really enjoy this keyboard.
",5.0,0
"As I'm a rapid tester it predicts things pretty good!
",5.0,0
"But over all,  it's a great app!
",5.0,0
"This is the very first keyboard i have lovec to much I HAD to buy it.
",5.0,0
"Thank you all for such a great app.
",5.0,0
"Takes them ages to fix new features that they foist on you.
",5.0,0
"I'm so not looking forward to the new swype update that will most likely break swipe to delete.
",5.0,0
"Best keyboard for the price.
",5.0,0
"If you want a free version right now, go get swiftkey flow!
",5.0,0
"Love it on my GSIII.
",5.0,0
"This app helps me improve how typing on my Galaxy nexus so much, btw I typed this on like 10 seconds.
",5.0,0
"I really enjoyed being able to drag and type but this smart keyboard is unbelievable.
",5.0,0
"It works so well and intuitively I would recommend it to anyone.
",5.0,0
"Awesome app.
",5.0,0
"Worth the purchase price especially with the audio typing option
",5.0,0
"Fantastic application it really ups your typing skills love it.
",5.0,0
"I uninstalled and went back to version 2.2.0.159, MUCH better than update!
",1.0,0
"I run this on all my Android devices (both tab and phones) and will never go back to stock.
",5.0,0
"If this bug is fixed ill give this 5 stars
",3.0,0
"This is the best keyboard in the whole app store.
",5.0,0
"Took me a while to find out the right settings for me and personalise them but really like it now.
",5.0,0
"Galaxy s3, slowest keyboard.
",3.0,0
"Its worth every cent.
",5.0,0
"Finally a keyboard that is beautiful and easy to use.
",5.0,0
"Detects different languages without swapping in the settings.
",5.0,0
"I barely have to type, it knows what I want to say.
",4.0,0
"Excellent app.....
",5.0,0
"I didn't type fueling either.
",1.0,0
"I'm more of a precision typist but this app makes all the difference when typing quickly.
",5.0,0
"I can't wait until SwiftKey Flow is released.
",5.0,0
"Shut up and take my money
",5.0,0
"Only app I have every paid for and not just side loaded with an APK.
",5.0,0
"Thanks for such a great app
",5.0,0
"Was my fav,paid & 1st apk installed everytime.
",4.0,0
"But sam has similar predictive technology built in note2 keyboard now & IMO does it better!
",4.0,0
"Sam has 4-28 or more predictions.
",4.0,0
"The hidden gem's in Samsung Chinese IME Keyboard.change tat setting to english & voila!works just like swiftkey with auto selection,except row of predicted words in top row drastically increased!
",4.0,0
"Standard Sam keyboard has same tech but no auto selection.
",4.0,0
"SwiftKey Flow FTW!
",5.0,0
"This keyboard is an essential android app.
",4.0,0
"Can't imagine not using it.
",4.0,0
"Seems to be a waste if money.
",5.0,0
"You have saved me so much frustration!
",5.0,0
"Love love love this!!
",5.0,0
"Saved me a lot of time and frustration.
",5.0,0
"I have used and purchased almost all of the main brand keyboards out there, by far swift key has been the best at a fairly placed price.
",5.0,0
"I have been using swift key for about a week now and I had already saved me 10,000 key strokes.
",5.0,0
"Before typing would be boreing and now it's the best feature on my phone.
",5.0,0
"Thanks SwiftKey, keep up the good work.
",5.0,0
"I've been using this since I had my HTC EVO 3D.
",5.0,0
"Used it on my Galaxy Note I and now on my Note II.
",5.0,0
"However, now that the BETA version of the new ""Flow"" is available, I have since been using that.
",5.0,0
"Flow adds the greatness of regular SKX with Swype.
",5.0,0
"Helped improve my typing a ton.
",5.0,0
"Much faster and fixes my errors like none other.
",5.0,0
"I downloaded another keyboard app and there is no problem with it.
",1.0,0
"Once resolved, I will go back to a 5-star rating.
",1.0,0
"Until then, I will be using another keyboard and rating this app 1-star.
",1.0,0
"Currently trying Flow, which is wonderful, but this keyboard even without Flow has always been perfect.
",5.0,0
"Very user friendly, great typo correction and I loooove the auto correct that can overcome accidentally missing the space bar.
",4.0,0
"not again back to swype least they try to support users
",2.0,0
"I downloaded this and sent a total of two texts before I HAD to buy this.
",5.0,0
"This is so amazing. I suggest this to any phone.
",5.0,0
"It honestly predicted this entire message.
",5.0,0
"Best keyboard for Android
",5.0,0
"Took a little while to get it just how I wanted but will never change it now,  great
",5.0,0
"Please try to fix as soon as possible.
",4.0,0
"Device is a Galaxy s 3 mini running 4.1.1 Thanks.
",4.0,0
"Moved to a new phone without physical keyboard and SwiftKey is now my preferred keyboard again
",5.0,0
"This app is probably the most important one you will ever download.
",3.0,0
"I am using it to type right now and it is basically reading my mind.
",3.0,0
"This is the reason I stopped considering the iphone.
",3.0,0
"I have shown so many people this keyboard.
",3.0,0
"Great keyboard!
",5.0,0
"Maybe I'm wrong..
",4.0,0
"Maybe cause fb now changed...
",4.0,0
"This app has definitely improved my texting speed and accuracy, and I thought that impossible.
",4.0,0
"The prediction is first class and gets better with time.
",4.0,0
"I love this keyboard app.
",5.0,0
"I'm a fast txter and love that this responds very well with minium errors.
",5.0,0
"Simply amazing
",5.0,0
"TouchType made easy
",5.0,0
"cant do anything with a paid app.
",1.0,0
"i want my money back
",1.0,0
"Using version 3 since beta.
",5.0,0
"Predictions are amazing, sometimes writing whole sentence takes just a few clicks!
",5.0,0
"And even if you are not using predictions typing on this keyboard is very fast and precise.
",5.0,0
"Lots of customization options.
",5.0,0
"The must have for every Android user (except you prefer swype keyboard).
",5.0,0
"this by far the best keyboard seen on earth ......  just awesome ......
",5.0,0
"Great, love how it corrects it but leaves the words you want.
",5.0,0
"Five stars.
",5.0,0
"And Flow is even better!
",5.0,0
"Can't wait for it to come out in it's final version
",5.0,0
"Before I installed this, I was NOT tying sentences that looked like this.
",5.0,0
"Instesg I wa[ teing oned that liiled like thws.
",5.0,0
"Thank you Swift Key for putting my keyboard back together again!
",5.0,0
"It takes more time to teach this app and correct its mistakes than its worth.
",1.0,0
"Please fix ASAP, I've paid for this!
",3.0,0
"Best app purchase I've made.
",5.0,0
"Very easy to type (much easier than the standard keyboard),  and word prediction is uncannily accurate.
",5.0,0
"Phenomenal keyboard.
",4.0,0
"Gets better with every update.
",4.0,0
"This was already the best keyboard out and then they added flow.
",5.0,0
"Icing on the cake
",5.0,0
"I can't believe that I typed this whole comment and only pressed 23 letters!
",5.0,0
"It's worth the price.
",5.0,0
"Excellent keyboard and I think it should come stock with new android phones right beside swype.
",5.0,0
"I'm so glad I tried the trial and after a hour of using the app I purchased it.
",5.0,0
"I would highly recommend this over the junk keyboard that comes with the same 3.
",5.0,0
"5 stars in my book!!!
",5.0,0
"It's the best keyboard and now I cannot just type without it.
",5.0,0
"I never go and comment about an app but this app made me do it.
",5.0,0
"Please fix this so I can use this great keyboard once again.
",1.0,0
"Worth every penny!
",5.0,0
"It works wondrous, and learns quick.
",5.0,0
"I love this keyboard!
",5.0,0
"I actually can type without looking at the phone sometime.
",5.0,0
"Switching back to Note 2 default keyboard for now.
",2.0,0
"Changed back to 5 stars since the notification that wouldn't go away appears to be a ""feature"" in newer versions of Android.
",5.0,0
"This is the best keyboard I ever used and the only one I bought.
",5.0,0
"Much better than the standard android one on the galaxy s3
",5.0,0
"But overall, 5 stars
",5.0,0
"Don't know if this thing is too good to be true, but so far it's amazing.
",5.0,0
"Easily the best keyboard I have ever used
",5.0,0
"I had a BB before and was so used to feeling the keypad, and it felt weird using S3.
",5.0,0
"But I've downloaded this app as soon as I bought the phone and it has made my typing waaaay easier.
",5.0,0
"It now predicts the words I want and I usually type fast and in shorthand, and it has learned from me.
",5.0,0
"Love this app and reccomend it to everybody!
",5.0,0
"One of the reasons why I've stuck to ios is because of the keyboard.
",5.0,0
"I've always found the stock keyboard to be acceptable but not great.
",5.0,0
"This app is amazing and worth the cost.
",5.0,0
"For less than what you'll spend at a gourmet coffee shop you'll save time and frustration using this app.
",5.0,0
"Highly recommend
",5.0,0
"I  love this keyboard, although sometimes I get into a fight with the text predictions changing what I'm trying to say.
",5.0,0
"Sometimes doesn't work and I have to uninstall and reinstall.
",3.0,0
"Otherwise fantastic.
",3.0,0
"I'm so glad I bought this app.
",5.0,0
"I did the free trial first, and then decided not to get the full version...
",5.0,0
"Within an hour I was going nuts without swift key!
",5.0,0
"I could not go back to the regular keyboard I had prior to trying out SwiftKey!
",5.0,0
"U will definitely not regret it!
",5.0,0
"Worth the money!
",5.0,0
"Writes in your personal style.
",5.0,0
"Can be as slapdash as you want and still type effortlessly and still save time/strokes.
",5.0,0
"This has really helped my accuracy.
",4.0,0
"I'm about to drop this keyboard..
",2.0,0
"Company does not take responsibility of refund when consumer is not satisfied
",1.0,0
"Use this keyboard all the time it's like it reads my mind with words great app best on Android Market must have thanks people :-)
",5.0,0
"Unbelievably accurate in predicting and it really evolves with use.
",5.0,0
"It even learnt and now predicts words and phrases in my mother tongue which is not English and which is also not available for downloading.
",5.0,0
"I found it so good that I even bought it for my tablet.
",5.0,0
"I recommended this app to my friends also and now they love it as well.
",5.0,0
"Now I just need my wife to make the switch to Android from her crappy Nokia.
",5.0,0
"Officially my favorite app for Android.
",5.0,0
"Feels amazing too, but lots better than the Samsung keyboard.
",5.0,0
"Cept for that this is my favorite keyboard.
",5.0,0
"This app is very handy.
",5.0,0
"The keyboard works nicely and truly evolves around your grammar.
",5.0,0
"I wouldn't be say it is a must have app, but it is a great improvement over the default keyboard.
",5.0,0
"We all use it every day so might as well invest on a good one.
",5.0,0
"This typing app is amazing, and I was sitting on the fence whether to buy it or not and I'm glad I did!
",4.0,0
"The S 3 keyboard would miss about 20% of the words I miss typed.
",4.0,0
"I this hasn't missed a single one yet.
",4.0,0
"Definitely worth the purchase :)
",4.0,0
"Then this would be the MOST PERFECT KEYBOARD EVER!!
",4.0,0
"This keyboard is the boss of all keyboards... Nuff said!
",5.0,0
"It is such a great app!
",5.0,0
"I thought I lost my texting when I gave up my BlackBerry but this just gave it all back.
",5.0,0
"Now I'm using the Flow Beta... I'm so in love right now!
",5.0,0
"To be able to text and flow at the same time awesome!
",5.0,0
"This is the first and only paid app I have on my phone and it was worth every penny.
",5.0,0
"Fell in love with SwiftKey during the trial period.
",5.0,0
"I bought the app during Thanksgiving sale!
",5.0,0
"Totally worth it.
",5.0,0
"Simply the best application ever used
",5.0,0
"So far this key pad has been the best and i recomend it highly
",3.0,0
"This app makes typing a pleasant experience:-)!
",5.0,0
"Fast, quick and accurate.
",5.0,0
"Money well spent, switch from swipe to swift, no regrets!
",5.0,0
"You can spell something completely wrong but it knows what you meant.
",5.0,0
"Fiddly to start with but it's scary how it works out works out what you typing
",5.0,0
"This is my favourite keyboard of all time except for one extremely annoying bug and one minor one.
",3.0,0
"Extremely annoying.
",3.0,0
"2 - The keyboard remembers much of what is typed.
",3.0,0
"Amazing keyboard.
",4.0,0
"That's the only thing keeping me from leaving Swype and going back to this one.
",4.0,0
"Loving Flow beta, it'll only get better.
",4.0,0
"Works great compared to stock keyboard.
",5.0,0
"I have been using the keyboard for several months now..
",4.0,0
"After time, it learns how you type & practically knows what you are going to type next....
",4.0,0
"Makes it so easy!!!
",4.0,0
"A friend told me about it,  and how it almost reads your mind while you are typing.
",5.0,0
"Then I read a review here that said the same thing.
",5.0,0
"So I tried it, and it's nothing short of incredible.
",5.0,0
"Not flawless, but much better than anything else out there like swype, better keyboard, or androids stock.
",5.0,0
"Worth the money.
",5.0,0
"I bought the full version of this almost a year ago for my wife and I and we LOVE it!
",5.0,0
"Don't know of its the phone or the app, regardless I love this keyboard! :-)
",5.0,0
"Had issues earlier with it freezing, but it seems to work great now.
",5.0,0
"The most accurate keyboard!
",5.0,0
"Builtin Android keyboard are good, but sincerely we need a more productive and less error prone virtual keyboard solution: and here it is.
",5.0,0
"Try smart keyboard instead.
",2.0,0
"iPhone still > android for keyboard unfortunately.
",2.0,0
"Learns my typing style and predicts common phrases.
",5.0,0
"Soo worth the download!
",5.0,0
"Great work, learns from all your mistakes and knows its grammar too.
",5.0,0
"Works really well and detect next potential word that makes sense
",5.0,0
"No support at all... no one to contact if u have problem.
",1.0,0
"version 2 was perfect.
",1.0,0
"version 3 is just bad !!!
",1.0,0
"many people try to contact and complain but nobody answer there !!!
",1.0,0
"when they became good, they just ignore the customers at all...
",1.0,0
"i wish i wouldn't pay them !
",1.0,0
"after a yer of disappointment and ignorant i am going back to the stock keyboard ...
",1.0,0
"help  help to correct mistakes but in the stock keyboard i dont get any mistakes at all...
",,0
"Replaced the GO keyboard with this and haven't looked back,  there isn't a thing I don't like.
",5.0,0
"The predictive text is genius,  the keys are able to be made larger and I don't constantly hit the wrong ones like on the GO.
",5.0,0
"This is the first app I've paid for and it's well worth the money.
",5.0,0
"Great this is the best keyboard I've used and the only one I'll ever use.
",5.0,0
"I have a G2 and I don't even remember that it has a keyboard.
",5.0,0
"Absolutely beautiful.
",5.0,0
"I got so frustrated with my keyboard that I bought this without thinking.
",4.0,0
"All through its not perfect, Its close to it.
",4.0,0
"This is a great app to replace your current keyboard with!
",5.0,0
"This is the best and most intuitive keyboard going.
",5.0,0
"I use it with English and deutsch loaded and it flawlessly swaps between them as I try and go bilingual.
",5.0,0
"Would get 5 stars if that worked.
",2.0,0
"The samsung predictive text is catching up though.
",2.0,0
"I have bought very few apps, and am very stingy when buying one, but after using the trial version im pretty much sold!
",5.0,0
"If you're dyslexic or just have fat thumbs (both of which I have), this is great for texting!
",5.0,0
"Def worth 4 dollars!
",5.0,0
"I don't even have to finish a word and the app does the rest!
",5.0,0
"I wrote this review with this app not having to type any whole word!
",5.0,0
"When it comes to writing, it's flawless.
",3.0,0
"I love this keyboard.
",5.0,0
"I'm very used to having an iphone and the only thing I didn't like about the galaxy s3 when I switched over was the keyboard.
",5.0,0
"With this swift keyboard I am completely happy.
",5.0,0
"This is a really great program I love it.
",5.0,0
"I love this app.
",2.0,0
"I will give this app five stars when these things are fixed.
",2.0,0
"Waste of money.
",1.0,0
"I never buy apps and I never do reviews but this keyboard is so amazing it should come stock on all android phones.
",5.0,0
"I've sold phones for years but never have I used anything so user friendly and simple.
",5.0,0
"Don't hesitate just get it.
",5.0,0
"Highly recommended app.
",5.0,0
"I am updating my review after a few months of using SwiftKey 3.
",4.0,0
"I really like the keyboard app, it is probably the best of its kind available.
",4.0,0
"I love this app!
",4.0,0
"This is pretty annoying.
",4.0,0
"Please look into this issue.
",4.0,0
"Fantastic keyboard, makes typing quicker and more efficient.
",5.0,0
"Well worth the 2.99 price tag.
",5.0,0
"I am resorting to my stock keyboard more often now.
",2.0,0
"I never buy apps.
",5.0,0
"Amazing keyboard as new user to android.
",5.0,0
"I am using HTC one x+ and it's working fabulously without any flaws.
",5.0,0
"The speed, touch feeling and everything is working better than any keyboard on any device and software.
",5.0,0
"To all the people who are wondering to buy it or not, just do it and you won't regret it.
",5.0,0
"I really love the keyboard,  I came from and iPhone and it's been quite the easy switch because of SwiftKey.
",4.0,0
"It's quite annoying,  and also the reason I rated it 4 stars instead of 5.
",4.0,0
"Make an option to toggle this setting,  please!
",4.0,0
"The only app I have ever purchased and it is worth every penny.
",5.0,0
"I was addicted to swype on my galaxy note but this blows it out the water......
",5.0,0
"Bought paid version because like the direction arrows at bottom of keyboard.
",4.0,0
"There is nothing negative about this app that I can find or see.
",5.0,0
"So much better then default or any other app iv tried
",5.0,0
"I was a little skeptical that one keyboard would be any better than another keyboard.
",5.0,0
"I been using the standard DROID keyboard that came with the phone.
",5.0,0
"I thought a keyboard was just a keyboard... Wrong!!!
",5.0,0
"From the second I am started typing on SwiftKey 3 I was amazed at how much quickly I got comfortable with it.
",5.0,0
"Sorry, can only give 5 stars.
",5.0,0
"It's a great keyboard! :-)
",4.0,0
"This app has saved me over 10k keystrokes according to its statistics since I bought it 4 months ago!
",5.0,0
"Once I got used the to the interface I really don't know how I could live without it now!
",5.0,0
"Not so good compare to SwiftKey 1. Or maybe it's this Samsung galaxy 3 I'm using.
",3.0,0
"Had SwiftKey 1 with my HTC Desire hd the SwiftKey keyboard appeared with the prediction bar when I'm on the Internet browser.
",3.0,0
"Samsung swipe keyboard used to be great on S1.
",5.0,0
"Useless now on S3 so bought this app.
",5.0,0
"Next word prediction is spooky -  almost predicts the entire sentence!
",5.0,0
"Really makes my phone sluggish whilst installed
",3.0,0
"I was surprised at how well this keyboard worked.
",5.0,0
"Predictions and accuracy are second to none.
",5.0,0
"I got this during one of the holiday discounts but I would have gladly paid full price.
",5.0,0
"No problems, quick to learn, and will learn how you type.
",5.0,0
"SwiftKey word predictions is amazing.
",5.0,0
"What I love the most is that it learns the words in my own language that I typed.
",5.0,0
"My local words also appear as predictions.
",5.0,0
"Worth every cent.
",5.0,0
"I love to text quickly and sometimes I make small errors in keystrokes.
",5.0,0
"This keyboard corrects and predicts my text perfectly.
",5.0,0
"Typing on my mobile has never been so easy or efficient.
",5.0,0
"Worth every cent and more.
",5.0,0
"Surely its not hard to do.
",3.0,0
"Can't believe I need to pay again for the tablet version.
",1.0,0
"Money sucker.
",1.0,0
"I love this app!
",5.0,0
"Worth every penny!
",5.0,0
"Perfect to replace the crappy auto correct that comes with the S3.
",5.0,0
"Been using since beta, best keyboard app out there with this release.
",5.0,0
