text,rating
"this game is pretty awesome
",5
"very fun!
",5
"super addicting!
",5
"time killer
",5
"lots of fun and addicting.
",5
"i also read that there are some quests u must pay cash for and you can not skip it.
",4
"thanks for a fun time passer and the ability to have an aquarium with out all the hassle of maintenance and the expenses of the real life hobby.
",4
"fix the ease of collecting coins, fish bucks, and lower prices in the store and i would re-rate to 5stars
",4
"at first i got this for my daughter now i can't put it down..the only problem is they should make it alittle easier to get bucks other wise very addicting
",5
"i love this game.
",5
"breeding fish is awesome!!!!!!!!
",5
"great game
",5
"everything takes fish bucks why not coins.
",4
"i need more fishbucks please
",5
"its an ok game...would be better if everything didnt cost so much and its nearly impossible to earn fish bucks or coins :(
",3
"cool game to have love it
",5
"fun so fun
",5
"this is a cool game.
",4
"itz really addicting!
",4
"but they need to upgrade....-_-
",4
"the first time it appeared the only way i could get rid if it was to delete my game data.
",2
"i emailed the developer only to get a generic email about transferring data to another phone .
",2
"is there any way i can fix this error without deleting ny game data?
",2
"this game..
",1
"wth happened to it?!?
",1
"just about everything is raised in price you have to spend ur own money to get anywhere in the game and you don't have the best and my favorite part of the game where they had special events every week to play with different fish and collect them to unlock prizes even tho there are leader board options... there are not events 2 even play!
",1
"this game has went to hell. .
",1
"it force closes at least twice before it'll even open..
",1
"definitely uninstaling pronto!!!
",1
"can't play for verylong though, many/most fish require real money which i`m not interested in paying, and the fish menu is difficult to navigate efficiently
",3
"my fish for the event disappeared...very boring when there are no events
",1
"i just love it
",5
"my kids love it!
",4
"hugely addictive and great fun on nexus7.
",5
"favorite game
",5
"lots of fun.
",5
"i really enjoy looking after the aquarium's. as well as cross breeding the fish.
",5
"very enjoyable.
",5
"nice job doing
",5
"breeding is fun.
",4
"all in all a good game.
",4
"really diverse market of fish and fun topical mini games.
",4
"great for timeouts.
",5
"tap fish
",5
"i love it!
",5
"awsome!
",5
"love theas type of games
",5
"this is a very fun game that keeps me entertained
",5
"nice slow paced game!!!
",5
"it's a great distraction for my boys when the doctor is giving shots!!!
",5
"hey if it works, then go for it!!!!
",5
"thanks for the game......
",5
"awesome app
",5
"very addictive game can be transfered to new phones excellnt customer services.
",5
"seems like it will take forever to get fishbucks without having to use real bucks.
",4
"almost want to abandon sometimes because of this.
",4
"tap fish
",5
"the game has gotten better.
",3
"i never got compensation for what i had lost but i guess that's how it goes.
",3
"it is still an addicting yet peaceful game to play.
",3
"11-17   since the last update i have lost fish bucks that i have paid for, to be exact 33 fish bucks.
",3
"i have used the smoke screen and still lost all my prizes (several times).
",3
"the submarine would return back to the tank then the game would shut down n close.
",3
"i would go back in and wasn't able to touch anything on the tank.
",3
"great fun
",5
"i love this app!
",5
"pretty fish that dont smell great what more could u expect from a fish app ?
",3
"me and my son both play this game!
",5
"pretty fish and decorations!
",5
"we love to make pretty aquariums!
",5
"only thing...you should give away more fish bucks!
",5
"i have to buy for 2.
",5
"gets expensive!
",5
"should get more fish bucks for the $$.
",5
"on the spin..i don't need 4 of each thing.
",5
"make them nicer or fish bucks.
",5
"support is very helpful and has helped several times :)  still love the game and hooked on it!
",5
"great i love it
",5
"love it...even entertains     my 2 yr old.
",5
"samsung galaxy ace
",5
"love this app
",5
"my kids love taking care of their fish!!
",4
"i like this game .
",5
"wish the backround was alot more hd and get more app options for free bucks but in all the game is so much fun im hooked
",5
"love this game
",5
"i love it this game is soooo coool fun and it has very wierd but coool fish .if u want a game where u can get new and breed fish and have coool fish and tanks this is the game for u can   b-) :-p :-) :-d
",5
"i love this game you can get exotic fish and cool decors!!!
",5
"i like the game but i'm a little disappointed by the thanksgiving even.
",4
"i expected to have better fish that had more of a thanksgiving look like indians and pilgrims.
",4
"the fish dnt go with thanksgiving :-(
",4
"addictive game
",5
"so many things to do and ways to earn coin and fishbucks.
",5
"keeps it interesting and relaxing.
",5
"very cool and why i gave a 5 star rating.i
",5
"can't i stop playing
",5
"the best game of all time
",5
"its like work, only with cool looking v-fish.
",5
"please fix lag in it!!!!
",5
"lag fixed after update thx runs smooth!!!!
",5
"omg such cool fish
",5
"my wife n i love this game
",5
"the only thing that is bad about this game is the fish bucks to hard to get
",4
"i hope they get fixed.
",4
"fun...fun...fun!
",4
"i. loove tapfish its an awesome game.
",5
"too bad i can't transfer saved game stats and data..
",4
"its a awesome game.
",4
"i just wish there was more accurate ways to earn fish bucks... and u can trade the coins for bucks
",4
"super duper glitchey:( bummer
",2
"runs great on nexus 7!!
",5
"very addicting game!
",5
"love it!!!
",5
"its afun game
",5
"i love this game.... i'm so addicted
",5
"i like this game it is very fun for people who gets bored all the time
",5
"entertaining something to do as well as keep you occupied.
",5
"not a bad game
",3
"preaty fun
",5
"i love this game except when they die
",5
"great app!!!
",5
"it would be better if the offsprings for arowana be more colourfull rather with grey, black n silver.
",4
"love playing
",3
"it won't open, i've played before, but now it won't open.
",2
"very upset.
",1
"was into the game 100 percent, even got my fiances on it.
",1
"bought fish bucks to help progress and got screwed.
",1
"charged card but no bucks.
",1
"will give 5 stars when this issue gets fixed.
",1
"my kids started playing this on my phone and now i am hooked too
",5
"great game, annoying bubbles with hints though.
",4
"still get them even though i've done the action many times before
",4
"other than that fairly boring but everything works good and the kids love it.
",3
"i always picked on my girlfriend about this game until i tried it myself, now i can't stop playing.
",5
"love it.
",5
"keeps me from being bored.
",5
"doing this to get my fishie bucks(:
",5
"very fun game.
",4
"only reason i don't give it a full 5 stars is that i don't like having to pay for virtual items
",4
"great game love iy fun
",5
"i love playing this game.
",5
"try it you'll like it!
",5
"love this  game
",5
"addictive, good fun
",5
"great game
",5
"so far i like it.
",5
"its slow going tho
",5
"nice game .
",5
"i like tap fish because  it is fun , but you don't  get enough fish bucks
",4
"this game is the best game i've ever played!i can't believe that a tiny little screen can fit so much exitement!!!
",5
"sry but no fun..
",1
"follow me on instagram @staythedopest
",5
"tap fish
",5
"cute and fun game.
",5
"i play with my 5 y/o.
",5
"wish it was cheaper but still an awesome game!!!!
",4
"so fun wish there was a way to make more bucks
",5
"awesome game!
",5
"love it best game ever
",5
"it is very fun and addicting
",5
"fun game that keeps things moving.
",5
"i had this game on another phone played for a long time i had to get another phone and i lost my tanks but yet once i searched for a friend on social i found my old tanks and my fishes all dead...is there any way that i could get my old game back instead of starting all over again?
",2
"pls help!!!!
",2
"i love this game!!
",5
"freezes but its good for kids that you dont want to buy a real fish for lol
",3
"the game is very addictive, but suprisingly entertaining.
",5
"just try it.
",5
"it will grow on you.
",5
"great time spender
",5
"lost all my fishbucks with my upgrade
",1
"i love this game!!!!!
",5
"its a good game i love it<3
",5
"this is the only game on the market where you can play forever wit having to buy anything.
",5
"love it !
",5
"so creative and wonderful views of your own fish tanks!
",5
"tons of time = tons of fun.
",5
"great game
",5
"my kiddos love it
",5
"newly playing .enjoying so far!
",4
"its pretty much like taking care of real fish except you need to look after the fishes you buy like two to three times a day.
",5
"tap fish
",5
"all of the pages load slowly, and the responses lag.
",2
"fix these issues.
",2
"it was much better before.
",2
"its really cool but you should be able to get bucks faster.
",5
"totally awesome!!
",5
"i wish it was more stuff you can do with your fish.
",3
"after feedings, cleaning your tank, breeding and visiting a few neighbors, your game play stops and you've only been playing for 20 minutes maybe less.
",3
"player name..
",3
"great to pass time!!!!
",5
"it is very good because you can understand how to take care of fish from this game but the prices of everything is to high
",4
"this is a good game luv it
",5
"my kids love this app
",4
"great game.
",5
"great app
",5
"a most excellent game!!!
",5
"i just wish all the compiled data would store on the sd card along with the app.
",5
"great time killer.
",5
"no thinking involved.
",5
"between forced closes, freezing, & constant charging fishbucks for most items required for quests, i'm just done.
",3
"uninstalled.
",3
"tapfish fun
",5
"love love love this game..force closes alot but still love it.....galaxy s2
",5
"the only issue i have with this game is that most of the items you want to buy cost bucks not coins, which means you have to spend real money.
",3
"great game
",5
"really addictive i think this game is great i have 3 fish tank my son has tanks on his phone also
",3
"need me more fishbucks
",5
"tap fish is awsome!
",5
"i love this game so much it is so awesome you have to play it!!!!!!   :-)
",5
"i have had this game for over a year.
",5
"i love it!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
",5
"fg fax vez muda
",5
"game constantly fails when trying to parse data causing application to close the only way to fix is to reinstall the application losing all your fish and starting over.
",2
"samsung galaxy s3 was fun until they started to happen
",2
"lots of fun.
",4
"it's hard to figure out how to get started.
",3
"please update, apps are not available in the earn free bucks tab, thank you.
",5
"fish bucks suck.
",4
"real ca$h required for optimal play
",4
"i love your game and fish but mostly your game
",5
"i love this game but it hasnt wurked for days what the hell
",1
"i enjoy playing tap fish, it's events and quests.
",5
"please keep coming up with creative ways to improve the events.
",5
"i love.
",5
".... i mean infinite love this app.
",5
"very time consuming :)
",5
"wicked kwl
",4
"its fun to do when bored
",5
"awesome game
",5
"awesome    xd
",5
"cool app...
",5
"it's fun.
",5
"but buying breeding fish could.
",5
"be easier.
",5
"relly fun if u like cool fish
",5
"sweet app
",5
"wish i could exchange coins for fish bucks.
",5
"awesome time killer
",5
"cute game and addictive
",4
"fun game
",5
"i love this game:-)
",5
"great game.
",5
"very fun game just wish i didn't take so long to hatch eggs...but other than that its awesome
",5
"awesome wont change it and its free n entertainin
",5
"pretty hard to get anywhere without spending cash
",2
"ive enjoyed it so far doesn't demand a while lot of attention
",4
"game keeps fore closing alot...i would by a lot of fb  but not any more...its so expensive to buy fish...it use to be lots of fun..all ways on it..now i had to flush most of my fish cuz had no fb...and its hard to get fish when you have to try and win them... things need to change and please fix!!!!
",1
"love this crazy game!
",5
"i also agree that breeding times are way too long most of the time.
",5
"how about letting us use coins for speed ups?
",5
"and it would be nice if i could chat with a friend who is using an i phone.
",5
"love it.
",4
"needs more tasks, something to work for and achieve.
",4
"very fun...especially if you can't get an aquarium.
",5
"i like breeding to get special fish!
",5
"now i must add the fact that i had to switch phones, and only 3 of the 20 games let me go back from new phone!!
",5
"tap fish was one!!  :)
",5
"i really enjoy it.
",5
"its kinda cool and funky. :)
",5
"era body wanna play dis yall
",5
"best way to take care of fish
",5
"nice pretty virtual fish tank now i finally have one
",4
"the game took away my level from 49 to 15.
",2
"love it... only wish  u can buy fish bucks with your coins
",5
"awesome app gives you something to do when your bored
",5
"cant stop playing
",5
"it's so stupid it always is force closing and when i click on things it' so slow!!!!
",1
"uninstalled after a day
",1
"tap fish
",5
"my son loves it
",5
"it said i had an event so i waited and waited for 3 says for the event and it expired 2 minutes before it even started!
",1
"disappointed!
",1
"great little game
",5
"its a fun game... although i wish when you clock on the fish you want ex.
",5
"starter fishes then it comes up right away but its not s huge delay, about 4-6 seconds...
",5
"great game
",5
"kwl game
",5
"very fun game to play.
",5
"it's like the real thing
",5
"this is a fun game where if my fish die i don't have to worry about what to do with them or the equipment!
",5
"this game is soooo fun!
",5
"great game
",5
"i love tap fish, its a great app.
",5
"i love tapfish?!!!!
",5
"its  great app for me.
",5
"its a real like creative way to pretendly own your fish
",5
"feed the fish  while watching tv
",5
"love it my favorite app ever it is addicting
",5
"i really like it!
",4
"i wish that you could get coins and bucks easier though!
",4
"i also agree that breeding times are way too long most of the time.
",5
"how about letting us use coins for speed ups?
",5
"tha boss
",5
"fun game
",5
"i love you bhebhe koh
",4
"great game to play over long period of time.
",5
"okay i play this all the time ever while i was at the movies .so fun
",5
"hi awesome game wazzup.
",5
"peeps
",5
"lots of fun!
",5
"these devs know how to make a game.
",5
"they listen to the players and keep ot free.
",5
"i have bought and downloaded lots for this game.
",5
"just to support the devs... way to go guys.
",5
"love this game.
",4
"if there were easier ways to get fish bucks besides all the deals that i don't want to partake in i would definitely give it a 5.
",4
"please help.
",4
"addictive and fun with cute graphics.
",5
"only issue would be explaining trophies a bit more.
",5
"it is ok. a bit slow to start with.
",4
"bs game
",1
"its good, but you should lower prices please its hard to get money...
",5
"tao fish is so fun its like real live fish please play you dont have to feed them every day maby like once or twice a day
",5
"best pet ever--fish to feed, watch, and breed while designing the entire dreamy aquarium theme
",5
"love this game!
",3
"i rate tap fish 5 *
",5
"play this game all the time!
",5
"to thed person who commented about limited breedables not wsorking, it is because limited breedables only breed with certgain fish, if u click the info button it will tell u what fish the one u selected breeds with.
",3
"all u had to do was read the help section, there is nothing wrong with the game u jus don't know what ur doin
",3
"i love this game.
",5
"need to find a better way to move game to new phone.
",5
"i almost didn't reinstall cuz i had spent so much time and money on my old game.
",5
"crazy!!
",5
"great game don't really like the fact that you have to wait for everything but other then that great game!
",5
"i love this app.
",5
"really addicting.
",5
"great game
",5
"great fun
",5
"i'm addicted i love this game
",5
"idk y i put this but yea just playing around
",5
"this app is epic
",1
"verry addicting!!!!
",5
"everytime i try to add a friend it says they do not exist and when trying to add me it says the same plz fix
",4
"great game
",5
"can get boring waiting
",2
"i love this game!
",4
"so addicting though.
",4
"very entertaining so many things to do.
",5
"i just wish there was more ways to get fish bucks or items cheaper.
",5
"but i love this game!
",5
"my husband and i love this game.
",5
"i love this game i bug my husband cuss im on it all day(:
",5
"i love this gameg this is second best after tapranchandroid
",5
"i love this game!
",5
"all fishes dies if not feed or clean in 12 hours.
",1
"just spend like 29 bucks .
",1
"so all 29 bucks lost.
",1
"installed 3 days ago on my tab.
",1
"but it still appears ""unable to fetch data..""
",1
"my connection is fine
",1
"i love this game but the bucks need to be easier to get cause a lot of stuff needed like fish or other things call for being bought with bucks.
",4
"mr.3 fun app
",5
"cool... sweet.....cool.... sweeet
",5
"i still absolutely love this game, but it keeps force closing on me every time i try playing the new egyptian event.
",3
"very frustrating.
",3
"fine wallpaper
",5
"first off i love this game but the constant issues can get frustrating
",3
"i love this game i bug my husband cuss im on it all day(:
",5
"the sub division event keeps locking up or goes  black and glitches my phone please fix it or trash it
",2
"why in the event that their is they dont give me what i collect i have to keep doing it all over in my cellphone
",3
"takes all of my phones memory!
",1
"downfall.... i'm not going yo pay hundreds of dollars to get the cool fish.
",5
"so addicted, i play this game to relax
",5
"nice game...but problem is cant get fish bucks easily....
",5
"zzz everything so tiny..
",1
"please increase all fish display size
",1
"cute game but has been force closing lately on my missions.
",3
"also give more fish bucks ppl cant afford to buy them and wont buy them..
",3
"realistic, easy to navigate, fun game on the go.
",5
"awesome game and full time pass grt.
",5
"gigapet for your phone.
",5
"i enjoy playing tap fish a lot & just to let everyone know...this company promptly fixes issues & has excellent customer service!!!!
",1
"best game evur!!!
",5
"cute little fish you can buy.
",5
"luv it!!!
",5
"great game!
",5
"love taking care of my fish.
",5
"hey this game is god but you need to many bucks to progress.
",4
"like the events and variety of fish!
",4
"its great and aggravating i can't play the submarine event please fix.
",3
"it grateful.
",5
"but it running slow
",5
"better upgades works good now
",5
"love this game!
",3
"my kids love this game, too!
",3
"but every time that darn submarine comes up it gets stuck on the screen after doing a dive mission and we can't get it to go away.
",3
"i've had to re-install it twice now and starting over really stinks!!
",3
"every time i go on a dive mission, the game force closes.
",1
"please fix & give us more time for the missions.
",1
"i finally found tap fish again, this time on my tablet, much bigger screen,i just hope their is no screw ups like their was on my android phone.
",4
"awesome game.
",5
"needs to make an easier way to get fish bucks other than downloading nonsense to your phone or buying.
",5
"awesome super fun especially when you can't have real fishies
",5
"i love this game... just wish could win fish bucks...
",4
"this game is so addictive
",5
"i cant do the sub quest.
",2
"this sucks!!!!!!!
",2
"please fix i cant fo the quests st all and i really lije this gamr
",2
"great game
",5
"i have not tried it but i can not get tapfish on ipod rich only tapfish 2
",3
"bad game bubbles are  anoing it so stopid
",1
"slow but fun game
",5
"wish fish bucks were easier to get.
",4
"liked the older version where adding someone cost you 5mb better... at least i could do everything there was to do... now the mystery breeding won't work, the game stop responding every 5 minutes leaving me with a 1 minute wait before anything works again, the fish are pixelated half the time and the game progressively gets more and more laggy.
",1
"fixes needed urgently!!!
",1
"rating: -75%
",1
"pretty good slow hard to earn fishbucks fish r too expensive
",4
"love this game !
",5
"i can't go on dive missions because the app always force closes when the bubble transition happens.
",2
"tap fish is a memory-hog of an app: often force-closes when i try to open it because the vm budget is exceeded.
",2
"another problem: all of the expensive coin fish were purged recently.
",2
"i have no way to spend 5.3 billion coins!
",2
"add more expensive coin fish or give users a way to exchange coins for fish bucks, say 50 million coins per buck.
",2
"two stars until tapfish recognizes these issues.
",2
"friend id: crashsplash
",2
"on tap fish you have to take good care of your fish or they will go to fishie heaven.
",5
"lol its a really fun game if you understand responsibility.:)
",5
"i love this game this is the fifth time i have downloaded game awesome
",5
"fun game when you are board
",5
"love this game.
",5
"ok...  but need a better way to earn fish bucks and coins and more starter fish for less that earn more money...
",2
"best addicting game ever made
",5
"a load of crap real money stupid prices for fake fish and when you sell them you lose fake money this is now only worth 1 star.
",1
"also i now lost 13 fish bucks .
",1
"this is reallly bullshit
",1
"wow just changed my rating to a 1.
",1
"have had this app for a at least a yearor more.
",1
"was so great in the beginning.
",1
"new event crashes everytime submarine is tapped.
",1
"save ur time and $$ folks.
",1
"love this game
",5
"installed 3 days ago on my tab.
",2
"but it still appears ""unable to fetch data..""
",2
"my connection is fine
",2
"runs smooth
",5
"so laggy how to play it will juz make my phone hang
",5
"good game but the fish bucks need to be more easily earned.
",4
"and why can u not get some of the limited breedables?
",4
"once visiting neighbor tanks some of them are called premiums which u aren't allowed to buy.
",4
"so how do u get premium items?
",4
"need more ways to get bucks or lower prices on fish to higher coin ratio.
",3
"it is pretty dang fun
",5
"it is a great game to play with....just issues with low memories... keeps force closing and errors a lot
",5
"i like this one the game is so addictive but family fun
",5
"love this game.
",5
"its so realistic!
",5
"i'm so addicted to this game.
",5
"good job folks.
",5
"tons of fish, great game
",5
"its a brilliant game as u can breed unusual fish.
",5
"only problem is the fish bucks.
",5
"you should get one everyday fir playing but like most games you have to pay for them, which i can not afford to.
",5
"i'm in love with this game!
",5
"fun game, but very expensive!!
",2
"good muy buena
",5
"i enjoy this game, however, there should be more ways to get more fish bucks & coins without having to add apps & such.
",3
"need more additional ways to earn coins & bucks.
",3
"love this game
",4
"my son loves tap fish
",5
"great game but would be better if didn't force close so much
",5
"i like getting to do things with my aquarium that i can't afford to do with my real one!
",5
"lol if only i could make money as easily in real life!
",5
"it's hard to find neighbors though.
",5
"fish are so much smaller on my new galaxysiii than they were on my smaller old phone.
",2
"the foreclosing is frustrating
",5
"game itself is good.
",3
"i'm ok with the way fish bucks are.
",3
"i only use them to buy new breeding tanks and you can earn them ok through events and completing collections.
",3
"once you get 100k in coins it's easy to earn more coins quickly with things like mummy/box and cardinals.
",3
"too hard to find specific fish in the store if you don't know what category to look under.
",3
"latest sub event keeps crashing my games and when i do manage to get a quest i get monsters 1/10 times, even when only on the lower levels.
",3
"make it so that coins  can be cashed in for bucks
",5
"wish it had more options for gifting friends and had the same fish as fish in love or tap fish 2
",5
"love this game.
",5
"connection is a little slow  but the game itself is a lot of fun.
",5
"if u didn't have to buy fish bucks &cud earn more the game wud be 10x's better cuz 75% of the fish & things are bucks not coins
",3
"tapfish great gamr
",5
"great game!
",5
"tap fish is very fun.
",4
"i love decorating my tank and creating and differant fish.
",4
"love it... only wish  u can buy fish bucks with your coins
",5
"previously with forced upgrade couldn't take care of fish / all i can do is assist the force close. : (  started new game and so far so good.
",4
"add me please.
",5
"greeneyes1708,purplelife.
",5
"play everyday
",5
"the best game ever accept when u break or loosin your old phone u have to start all over again :-(
",5
"excellent game, works great on evo
",5
"this is a nice app, not a wallpaper.
",4
"it has cool fish and pretty good graphics.
",4
"so much fun great
",5
"always close it self when submarine dive... please fix it..
",5
"galaxy tab 2 7.0
",5
"in the super hero event, the ratios of getting the fish was way off.
",4
"very addicting... even my kids love it...
",5
"asome game
",5
"love this game
",5
"you took $52 fishbucks but didn't give me what i bought!!!!!>:(  this game  sucks!!!!>:(
",1
"love it!!!!
",5
"add me im hellhead52 @dd me
",5
"its an okay game.
",3
"why not charge for the game instead of charging for fish bucks.
",3
"nice and relaxing game, i like to see the different  kinds of fish i can breed and sell.
",4
"its so realistic
",5
"kid  loves it... add to this mothers day with free stuff.... what happened to fathers day weekend with free stuff?......... great for kids to learn fish names.
",5
"this game is so addicting!
",4
"luv this game
",4
"cool app
",5
"this game is just so much fun i can't stop playing it
",5
"very fun game.
",5
"i'm addicted to it.
",5
"lol
",5
"fun game to play alone or with others.
",4
"tap fish is excited none stop
",5
"fun fun game
",5
"love this game its so addicting
",5
"awesome fish
",5
"i am very addicted to this game just that the connection is slow
",5
"nice game
",5
"great game
",5
"i cant stop playing.
",5
"i play this @ work, get yelled @ every time.
",5
"u wont regret getting this game.
",5
"game is awesome.
",4
"love this game! :)
",5
"love my fish!
",5
"just don't like how it occasionally forecloses..
",5
"love playing tap fish been hook since day one
",5
"my daughter loves this app.
",5
"great game soo much fun
",5
"i eat this game all day
",5
"free app but you still have to come out of your pockets to much to play maybe if you can win more than 5 fish bucks that would be great oh and spin too win is full of ish wasted more than 200 fish bucks for 2 fish that r only going to b on the wheel till tomorrow i think i'm going to get rid of this game what a rip off can i get a refund
",1
"sweet awesome
",5
"fun game.
",4
"really beautiful graphics.
",4
"would gi've it 5 stars if fish bucks were easier to get and if more fish could be bought with coins.
",4
"this game is really fun to play
",5
"good, i like being able to revive my dead fish.
",5
"i keep losing my real ones....
",5
"fun game.
",4
"addictive.
",4
"love it and so do the kids
",5
"you'll need over 118,000 fish bucks to buy 1 of each item in the game.
",3
"so you'll need to spend over $9,000 to get just 1 of everthing.
",3
"this is beyond greedy.
",3
"it is outragous and disgusting!!!!
",3
"very addicting fun game!!
",5
"definitly keeps me busy, so far no issues with this app
",5
"ya its a good game but there are few things to upgrade work on that guys
",4
"good game, fun to play
",4
"loads of fun
",5
"a great game that i party with my kids
",5
"its ok not the fastest game.
",3
"its wicked slow on downloading..if u fix that it will be 5 stars
",3
"cool game its very addicting lol
",5
"exelent time waster
",5
"great game for all ages
",5
"love it..
",4
"great stress reliever!
",4
"addictive but need a way to earn dollars easier.
",5
"i have spent money and lost my entire game so i'm leary of doing that again.
",5
"takes awhile to resolve issues.
",4
"be careful!
",4
"if you change phones, u loose everything!
",4
"fish, coins, bucks, tanks, all purchases, etc!
",4
"there are toooooo many problems with this app.
",1
"very frustrating.
",1
"wish there wasn't so much w fish bucks like the challenges but otherwise i'm lovin it!
",3
"love this game
",5
"feed the fish  while watching tv
",5
"getting addicted to it
",5
"i love this game.
",5
"i like the fact that you can breed and create more species.
",5
"my granddaughter loves feeding the fish and she.enjoys the game too.
",5
"i love this app i just wish i could make more money on it and i didnt have to pay for stuff i want but other then that its pretty fun
",5
"i love tapfish but the bubble is anoying.
",5
"nice one ... but fish bucks should be more easy to get .... since all the nice items can only be bought through it
",3
"totally addicted and loving it!!!!
",5
"getting my friends addicted too!
",5
"great game'iii''''a must play
",5
"totally in love with tap fish!
",5
"***the 11/26/12 update solved all of my issues.
",5
"the game is once again functional***  previous review: i adored this game, until i asked for the gv developers to transfer my game to my new phone.
",5
"*wink*  the word in the tap fish community on facebook is that my problems are the norm with transfers and updates.
",5
"beware.
",5
"you may (probably) lose your game functionality in both scenarios.
",5
"i am quite angry.
",5
"i loved the experience.
",5
"hate the customer service.
",5
"great to pass the time.
",4
"really neat game.
",5
"just wish there were more opportunities to earn fishbucks in game beside buying and breeding hordes of fish.
",5
"oh well.
",5
"still enjoy it.
",5
"this game is so good quick to download
",5
"watch out 4 the update, it takes more space.
",4
"great wee app
",5
"great fun!
",4
"they just want your cash
",2
"fun game.
",5
"wish fish bucks were easier to win or cheaper to buy.
",5
"get real
",5
"fun game .
",5
"fun game
",5
"been playing for quite some time.
",5
"part of day.
",5
"enjoyable
",5
"love my tank .
",5
"super easy.
",5
"its a great pass time and lots of fun
",4
"i love this game i love being able to take care and breed beautiful fishes it is soo much fun
",5
"great app!
",4
"sucs!
",4
"otherwise, great app.
",4
"galaxy s
",4
"game verry good
",5
"too expensive to.play..
",3
"i have 3 limited breedable fish but when i put one in the breeding tank it says ""you don't have limited breedable fish, buy some now"", please fix this
",2
"cool but limited.
",5
"the fish are too expensive, and why  not a free spin to win occasionally?
",5
"its a great game
",5
"love.
",5
"this game but wish   that tha breedable   fish weren't so exensive!!!!!!!!????????**************
",5
"i love this game and so does my kids!
",4
"excelent for the stresss....
",5
"i think this game is awesome
",5
"nice and fun game!
",5
"this is the most gasometer game i have ever played
",5
"i love this game wish u had it for computter
",5
"fun jus takes forever for fish to grow an its hard to earn fish bucks if you dont wanna buy them with real money
",4
"its so addicting.
",5
"at least if these fish die, you can buy another
",5
"tap fish is the bomb
",5
"fun game!!!
",5
"i think it's a cute game, addicting and kids like it too!
",5
"i really like it!
",5
"i wish that you could get coins and bucks easier though!
",5
"i've been playing tap fish for almost a year, at the beginning i spend like twenty dlls after that i haven't spend nothing check my tanks, ceymael.
",5
"i would have given this 5 stars but it takes way to long to build up fish bucks and advance may uninstall
",3
"best android game
",5
"pretty fun game, only complaint is it takes a long time to see much change.
",4
"amazing and addictive
",5
"very addictive great colours
",5
"this sh** is fun takes ur mind off of stress    cool.....
",5
"i love this game.
",5
"it gives me something to do during the day!!!!
",5
"like the game, its fun and addictive.
",4
"just wish it were easier to get fish bucks.
",4
"new version not any better...  xxxxxxxxxxxxxxxxxxxxxxx   this app.
",1
"stole  75 bucks beware of this app it *locks up all the time  now and is very glitchy (game), that will stell your hard earned money from you.
",1
"and have a fish burp good bye fish bucks.
",1
"and fish headquarters don't care and won't help you.                                               :(  :( :( :( :( :( :( :( :( :( :( :( :( :(  ?????????????????????
",1
"i love this game
",5
"love this game!
",5
"my kids love it!
",4
"it's like an active screensaver but you can buy and breed fish so it does actually have a little effort required.
",4
"fun for a week or so in 5 minute chunks.
",4
"this game is awesome you should get it
",5
"i was addicted to this on my iphone, then on my sii & now i'm addicted all over again on the note 2!
",5
"im addicted!
",5
"love this app
",5
"i'm so addicted to this game!
",3
"but it keeps shutting down and it makes me lose my daily bonus.
",3
"just lost my free spin.
",3
"now i'm mad :(
",3
"when there are problems they are addressed.
",5
"sweet game...
",5
"love game
",5
"great game!!!
",5
"cool game
",5
"very addictive.
",4
"love game.
",4
"would love more if ya could earn fishbucks or buy with profits from fish sold.
",4
"i love this game....
",5
"fun game
",5
"tap fish
",5
"one of the most exciting games i have found that keeps my interest even when i am not actually playing.
",5
"thee graphics are breath taking.
",5
"taking  care of these fish have become a full time job of.
",5
"enjoyment.
",5
"please try tap fish.
",5
"then give them a *5 with a great review.
",5
"god bless with love  coglabirpv@yahoo.com
",5
"great fun and addictive
",5
"great fun game
",5
"great game
",5
"i can't get my love over 91... even when i purchase different items...
",5
"very fun and i love fish ha but everything costs fish bucks
",4
"the submarine doesn't work
",3
"every time i go on a dive mission, the game force closes.
",1
"please fix & give us more time for the missions.
",1
"i love the game, but the most fun is when you can spend fish bucks.
",4
"also, with phones like samsung note 2 and lg optimis g, the fish are so small.
",4
"i even have difficulty tapping the fish.
",4
"sell all option with 15% commission negates a lot of profit.
",4
"awesome game
",5
"this game always freezes your phone.
",2
"when they try to have events.
",2
"do not buy fish bucks.
",2
"pretty koo game but it crashes way too much, need to get that fixed
",4
"i am so addicted to this game
",5
"this is so relaxing.
",5
"i look forward to checking on my fish
",5
"i started this on my kindle and loved it so much that i now havs it on my phone :)
",5
"with the new update, they send you the annoying notifications, even if you turn off the option.
",1
"i am  uninstalling!
",1
"maybe i will check on it in a year
",1
"thanks again for a great time
",5
"this is an ok app your fish can die in one day!
",3
"love the game, although i just lost over 3 million coins while selling a fish because of the force closing problem, in addition to that, i also lost the fish i was selling.
",5
"if u play the game i advise u not to put any money out of your pocket into it because someway somehow u will lose it and get nothing in return!
",5
"the game will steal your money!
",5
"happened to me too many times even with fish bucks!
",5
"i lost 20 fish bucks because of force closing.
",5
"the game is fun just don't put your money into it.
",5
"fake fish = good distraction
",5
"i love this game
",5
"i like this game
",5
"love the game!
",4
"i don't have trouble with submarine foreclosing, but everytime i'm on now doing anything it will foreclose.
",4
"very upsetting!
",4
