text,rating
"bones is my fave player and i just scored 5m.
",5.0
"this is an awesome game great thought and design.
",5.0
"its only issue for me is that it runs slow and lags all the time.
",5.0
"i am running the droid x, great phone but well past my free upgrade time.
",5.0
"so more than likely the problem is my phone and not the app.
",5.0
"that's why i gave it a five star
",5.0
"nice job guys
",5.0
"nice game.
",5.0
"resource hungry!
",4.0
"game is good, cant stop playing it
",5.0
"cool game i never they wills make a temple run 2
",5.0
"omg i m addicted to this game and have to play it everydayyyy !
",5.0
"best of the best never seen anythin like it best graphics in the world
",5.0
"a lot better than temple run 1
",5.0
"temple run 2 maniacs .
",4.0
"it's much better and nice game.i love it.
",5.0
"will give a five star if you put a sensitivity option on, because right now this standard sensitivity sucks and would like to change to higher if possible, please make available on next update (hopefully soon)
",2.0
"verry verry super
",5.0
"awesome game very nice keep updating.
",4.0
"this game sucks it doesn't even let me play it and freezes my phone each time i try to play it i already downloaded three time and nun worst game ever! !
",1.0
"crazy game.
",5.0
"till now it shows circumnavigator objective is not completed which i have already completed  and lags in best visual quality the update was useless don't know what your doing!
",3.0
"great update to an already adicting game :)
",5.0
"they jae picked up the concept if rail rush by miniclip orrr.
",4.0
"anyways its a cheeky game and i'll.give my max 4stars coz there is always a room for improvement.
",4.0
"grt graphics, good task.
",5.0
"better then temple run. :-)
",5.0
"temple run 1 was already very enjoyable.
",5.0
"this adds great graphics, better objectives integration with the story line while keeping old game play.
",5.0
"temple run 2 temple run 2 temple run 2 temple run 2 temple run 2 temple run 2
",5.0
"i love it this game also addit.
",5.0
"pretty good besides for to shaky when running
",4.0
"this game won't download
",1.0
"nice game,more exciting
",5.0
"i think this is the best game yet at the play store.
",5.0
"exciting, thrilling, and fun.
",5.0
"i hope there are more exciting improvements in the future.
",5.0
"it looks cool
",4.0
"gr8 to play in samsung-infuse 4g.
",5.0
"faad game.
",5.0
"just a few minor annoyances: if a power up is active and the same power up is picked up again, the active time is not extended.
",4.0
"i've had a few instances where obsticles are generated too close to each other (cant make a jump big enough to cross a river and the grinder) when a power up is filled with gems?
",4.0
"why does it not stay filled?
",4.0
"excellent game.
",5.0
"very impressive better than it's first temple run 1 very good graphics & sound vfx so nice keep it up
",5.0
"thums up for this awesome
",5.0
"its watever on andorids
",3.0
"trying to play on samsung galaxy s1, force closes on load screen.
",1.0
"works wonderful on samsung galaxy s3!
",1.0
"please fix s1. - today is feb 03, i still have not heard why this will not work on gs1?
",1.0
"still a kick a*s game!
",1.0
"after make best score in temple run i am sure i ll make in tr2 also ur champion is here     challenge me any time am ready .!
",5.0
"cool game, killer graphics.
",4.0
"lovely user interface
",5.0
"best running game period
",5.0
"temple 2 isnt working on my samung infuse.
",1.0
"this doesn't lag as 1, though it lags few times on my phone.
",5.0
"i love playing it.
",5.0
"ever since the upgrade, the game has been glitchy.
",1.0
"when i play it freezes/slows down.
",1.0
"i love this game but it needs work
",1.0
"super fun and really addicting
",5.0
"i love the game but it makes me fall though on the collapsed ledges.
",4.0
"very nice app.
",5.0
"can't control character by tilting phone.
",1.0
"my droid raze 4.0 is better.
",1.0
"ui improve this and ill come back.
",1.0
"you should download this game.
",5.0
"great app!
",5.0
"i have uninstalled and then re-installed this app many times over but it does not seem to work no matter how much i try, please fix this because i would really like to play and enjoy this game.
",1.0
"even after the new update, it does not work on phone and i have android 2.2.1.
",3.0
"so chuffed i can get this on my phone
",5.0
"bst game ever.
",5.0
"temple run 2 rocks.!
",5.0
"it is a time pase it is a time
",5.0
"it is a wonderful game .
",5.0
"how much v play v get more excitment.
",5.0
"every time i die my money decrease.is it suppose to be like that?
",3.0
"hope that game would have more levels with different plaslces.
",3.0
"can get updates of different levels regularly.
",3.0
"temple run 2
",5.0
"on level 8 i got two 500000 lifetime coin objectives, now i have 600000 but one of the 500000 ones are still there.
",2.0
"now i'm screwed, needs to be fixed, i don't want 500000 sitting there forever
",2.0
"temple run is a worldwide famous game which played by everyone.
",5.0
"i have downloaded 1st version from play store & i njoyed a lot, meanwhile temple run brave have been launched for paid version nd tht too i downloaded nd njoyed.
",5.0
"new location, challenges & many more. .
",5.0
"nic game with wonderfull graphics .<3
",5.0
"a lot more challenging than the first.
",4.0
"this game is one of the best game i have ever played it is a very nice game i love it.
",5.0
"nice job pleasee also make temple run 3
",5.0
"sucks like the first one,  this game is so overrated.
",1.0
"gets boring after 1-5 runs.
",1.0
"for some reason, the game uses floating touch input as well as the normal touch input on the xperia sola, hence registering swipes without me touching the screen!
",2.0
"please fix this :( this was a problem in temple run 1 also.
",2.0
"need more improvements
",3.0
"awsome game
",5.0
"graphics, gameplay and everything.
",5.0
"love the different obstacles and the mining tunnel levels!
",4.0
"great game
",5.0
"can't believe it's free
",5.0
"i love it, its really entertaining, but i want more characters.
",5.0
"after the new update,it is as smooth as butter.
",5.0
"extremely laggy on the lg revolution can't even enjoy the game but the first temple run works perfectly fine.
",1.0
"this game is the best game ever made
",5.0
"temple run 2 is better than 1
",5.0
"more characters please!
",4.0
"othrwise awsum.
",4.0
"my favorite game
",5.0
"i love this game on my samsung galaxy s 111 it is so cool.
",5.0
"i like this version so much also i like the mine so awsome the best on my phone
",5.0
"game mechanics is awesome.
",4.0
"love the fact that character jumps higher when on an upward slope.
",4.0
"scenery is fabulous.
",4.0
"the mines are brilliant.
",4.0
"i had just one problem: the monster hides the character when i hit the small obstacles/turn too soon.
",4.0
"this makes it slightly difficult and irritating.
",4.0
"game plays well up until it starts to lag and does not turn when i tilt my phone.
",4.0
"gud game.
",5.0
"classy game with excellent graphics
",5.0
"if you're completed an objective b4 it is set, you should count it.
",4.0
"apart from that 5 star
",4.0
"this version is too eye-dizzy, too many ornaments that make u confuse which one is the obstacles and which one is the road.
",3.0
"the camera angle is bad too.
",3.0
"like the original version more.
",3.0
"but try to give sensitivity options otherwise nice game :d
",4.0
"chef vijay
",5.0
"coooooolllll timepassssss
",5.0
"awesome game.but need some extra gems\life.
",5.0
"awesome game.
",4.0
"phone hang on start time
",1.0
"what's wrong with the mine cart section?
",2.0
"it hardly registers my swipe when the rail divides, always just keeps on going straight!
",2.0
"best gift on my vacation.
",5.0
"no one game is better than this.
",5.0
"god bless you developers.
",5.0
"way better than the first temple run
",5.0
"doesn't work at all on samsung infuse with stick froyo kernel.
",1.0
"just crashes on first title screen.
",1.0
"never even loads or makes a single sound.
",1.0
"pretty lame.
",1.0
"love it to the max.
",5.0
"cant play it
",1.0
"awesome game love this!
",5.0
"really is a huge improvement from the first one.
",5.0
"this game sucks it made my new phone freeze and i had to take my battery out so yea never installing this game again
",1.0
"templr run is much better than temple run 2
",2.0
"love 2 play dis
",5.0
"very nice game i love it.
",5.0
"game is soooo much better than the first one this one is actually fun and addecting and i like the mine car added in it too a sweet game!
",5.0
"lags on almost 90% of my play.
",2.0
"good game great graphics, its so addictive!
",5.0
"great game !
",5.0
"very great game since the first one.
",4.0
"so many change in the sequel, and yuupp.
",4.0
"like the 3d feel.
",5.0
"gud job guys!
",5.0
"how come there is no sensitivity control?i cannot seem to tilt my phone to fully enjoy my game.
",3.0
"temple run is a decent timewasting or addictive game.
",3.0
"it has a few bugs but still keeps you on the edge of yoir seat
",3.0
"there are time that coins meter doesn't absorb the coins you get.
",5.0
"but sometimes, its already filled in the start of the game.
",5.0
"the coin magnet powerup, it says that it will last longer with 1 gem, but it consumes 2gem.
",5.0
"powerup time does not refresh everytime you got the same powerup.
",5.0
"please fix all of them, but overall, it's great!
",5.0
"its was really cool game.i really love it:)
",5.0
"it keeps on saying package file is invalid.:-( sad pls fix!:|
",1.0
"overall a good game with good graphics.
",5.0
"new environment and powerups are a welcome addition.
",5.0
"way more intricate gameplay and the graphics are better too.
",5.0
"gameplay is better than first one.
",4.0
"***""same objective shows twice""
",4.0
"isn't fixed completely.
",4.0
"i had 500k coins before the update.
",4.0
"the first objective was immediately ticked off, the second wasn't (bar wasn't full).
",4.0
"after the update, out still stayed there.
",4.0
"also problem with boost powerup ending but speed not falling when on a rope its still there.
",4.0
"can't get magnet power up.
",4.0
"requirement is level 5, but i am on level 8.
",4.0
"this game go hard i love temple run 2 !
",5.0
"i can't imagine this game is so cool.my kid usual play this game.
",5.0
"great game.
",5.0
"much more fun than 1st part.
",5.0
"amazing n very enjoyable
",5.0
"just can't stop playing it!
",5.0
"the first one was good fun, the 2nd installment is better!
",5.0
"tooooooooo aawweesssoommee!
",5.0
"sometimes it will stall and freeze, and it crashes and erases all the coins you got on your run but still will keep track and deduct how many power ups you've used.
",3.0
"therefore you can be on a ten million point run, that took about 7 real time minutes to get to and on that run you used 10 gems and collected almost 8,000 coins, it will crash and you will not have collected those 8,000 clubs but you still will have lost those 10 gems
",3.0
"so awesome, totally addicting and wickedly insane!
",5.0
"really fun game but it has quite a few bugs still.
",4.0
"it lags and skips on my phone super crazy, really frustrating.
",2.0
"sucks for my phone, fine on my ipod.
",2.0
"dadahaji sgs2 1problam this game colact coins but automitc taking  phowars.pix this
",3.0
"temple run 2 is simply superb; kudos to the graphics designing team for their splendid work.
",5.0
"the game in comparision to its previous part has become more challenging.
",5.0
"a must have game in all androids.
",5.0
"its easier than the other imsngi games
",5.0
"it must be made less sensitive as the character tends to fall while travelling in narrow paths and sometimes it tend to get diverted in midair which is really anoying.
",4.0
"good game but some time its lag plz fix this problem
",4.0
"awsome far far btr than temple 1
",5.0
"the graphic is awesome, good work templerun team
",5.0
"i always love this game .
",5.0
"the game isn't as engaging as its predecessor.
",2.0
"the guy doesn't turn sideways even when my phone is tilted fully, and there is no option to change the sensitivity.
",2.0
"very fun and addicting
",5.0
"thanks imangi studio for working hard!
",5.0
"nice game
",5.0
"like in temple run 1.
",4.0
"again a best from imangi studio.
",5.0
"like dimonds in the slop top is unreachable.
",5.0
"jump at the end moment is bit difficult.
",5.0
"crossing 2 huddle at a time one by one is not possible when the daemon behind you.
",5.0
"need to work towards smoothness like part 1
",5.0
"they kept saying error when i download!
",3.0
"doesn't run on samsung galaxy tab gt p1000.
",1.0
"crashes as soon as it starts.
",1.0
"also the resolution doesnt seem to be accurate enough for my 7""
",1.0
"this game is very nice
",5.0
"amazingly addictive gane.
",5.0
"runs flawless on my s3
",5.0
"superb game made by imangi studios better 2 subway surfers ,temple run 1 and dead trigger
",5.0
"love the up grade.
",5.0
"better movement also
",5.0
"i like it, keep it up guys.
",5.0
"nice game
",5.0
"it is a wonderful game.
",5.0
"nice game
",5.0
"nice play i like it
",5.0
"very good as compared to the temple run.
",5.0
"the features i like that it has different type of paths like rope and the wood cart.
",5.0
"this game is superb ever i have seen
",5.0
"bloomin brilliant
",5.0
"awesome game.
",5.0
"best casual game of all time!
",5.0
"what a game i can not belive
",5.0
"awesome game.
",5.0
"my only complaint is the tilt adjustment.
",5.0
"update: update broke the game.
",5.0
"now fc in the beginning.
",5.0
"whatever, im getting a droid dna in few days.
",5.0
"looks brilliant but on my htc desire z. i've  already reinstalled twice.
",1.0
"i've been using the original temple  run and that works just fine.
",1.0
"please look into this  and i'll change my rating to 5 stars.
",1.0
"best game in the world!
",5.0
"after make world record score in temple run i am sure i ll make in tr2 also ur champion is here     challenge me any time am ready .!
",5.0
"amazing game
",4.0
"its slower than the previous version.but interesting over all.:)
",4.0
"its a amazing game with great graphics.
",5.0
"awesome game really love it im so addicted to it.
",5.0
"only prob is the graphics of the people and the fact that the power up button doesnt respond well .
",5.0
"it is great game
",5.0
"i used to think that number one was boring becuase it was 10 monkes and never had mine carts and stuff
",5.0
"fantastic game
",5.0
"temple run 2?
",4.0
"downloaded it multiple times  just freezes and restarts my phone.
",1.0
"the game is so smooth, and is much more fun than the previous version
",5.0
"it's really an excellent game.
",5.0
"it is agood game
",5.0
"the wont load or do any thing on my samsung.yyy isnt it workin.
",1.0
"i absolutely love this app!
",5.0
"it's a really fun and addictive game that you could never get tired of :)
",5.0
"nice game good graphics
",5.0
"can't get far because its like lags, freezes and then rushes forward and dies
",3.0
"worst games i have ever played very poor graphics and the tiltcontrol is not very accurate
",1.0
"awesome game.
",5.0
"everthing is change batter then temple run .
",5.0
"i wanna give it 5 star.
",5.0
"i like this game thanks
",5.0
"this game sucks
",1.0
"just need to get smoother on gameplay
",5.0
"improved stability that's nice.
",5.0
"awesome game.
",5.0
"new update sucks!
",1.0
"game is obstructin goin slow
",1.0
"love the game.
",5.0
"the developers did a great job coming up with a new game that not only lived up to the expectation of the first, but is also significantly better than it.
",5.0
"great job.
",5.0
"the powerups when taken, that effect is dull from the previous one
",4.0
"nice game my top score is 3.5 lakhs as on 3-2-2013
",5.0
"awsome game love it
",5.0
"the cool game
",5.0
"excellent game
",5.0
"great game for passing some time.
",5.0
"best running game .i love itz
",5.0
"but it needs more people
",5.0
"good game but with the update came alot of lag that froze my device and made it impossible to actually play the game
",3.0
"awesome game dudes
",5.0
"thiss is great
",5.0
"a good game made better and still free.
",5.0
"a good time waster
",5.0
"temple run 2 is amazing!
",5.0
"great graphics and ever so  smooth.
",5.0
"great time killer
",4.0
"great game but a little big in size
",4.0
"lost all my stats after updating. :-(
",1.0
"truly addictive
",5.0
"really good game gets addictive??? 1 was super,  its superb
",5.0
"very nyc game addictive:)
",5.0
"it's work very smooth in my htc desire c.thx to htc
",5.0
"nice game.
",5.0
"awesome graphics.good environment.amazing game.totally loved it.
",5.0
"nice game
",5.0
"best game on the play store!
",5.0
"best game eva !
",5.0
"i <3 it and i tell my friend all about it :-v
",5.0
"i like this gamee
",5.0
"temple run fans won't be disappointed with this.
",5.0
"superb fun and thrill
",5.0
"plz download this it's just epic!
",5.0
"if u have played the first 1 believe me this 1 is much better!
",5.0
"takes a bit of getting used to as lots to see which means you can miss obstacles and rewards but you soon get used to it.
",4.0
"great game.
",5.0
"fun continues.
",5.0
"the game automatically turns off when the man dies in the game after a long run.
",3.0
"by collecting same power up when you are using it, it doesnt extend the duration of its run.
",3.0
"really addictive so enjoyable everything you would expect
",5.0
"now that's an answer from imangi to all the other run games.
",4.0
"excellent game.
",4.0
"only thing is lags sometimes.
",4.0
"temple run 2 rocks :-)
",4.0
"unless you have a problem in the game you actually noticed.
",1.0
"this is the best game ever and i recommend it to anyone any age  hope you enjoy it too :-)
",5.0
"i am playing this game instead of sleeping.
",5.0
"i love it i cant stop playing it
",5.0
"just go for it <3 love playing in my xperia
",5.0
"the game doesn't function properly.
",1.0
"effects r gud.
",5.0
"i'm actually surprised that this runs very well on my nexus s. very nice game!
",5.0
"also, could you do some tegra optimizations?
",5.0
"it skips some frames on best graphics on my nexus 7 and it really shouldn't
",5.0
"this game is so addictive!
",5.0
"plx fix the sensors control its too hard -_- if u will fix tht prob i will rat full bt though a vry good game
",4.0
"only one word terrific.
",5.0
"very nice game.
",5.0
"this is an awesome mixed breed of temple run,subway surfers and railrush.but do: put in more characters and scenarios as they are very boring.plus it would be so funny if one of the characters are some crazy ppl like lady gaga or sommin
",4.0
"the game that defines its genre.
",5.0
"force closes every time
",1.0
"osem game gut unable to download in micromax .
",5.0
"other twice simple superb and new amazing adventures.
",5.0
"like the first but better.
",5.0
"what i play during lunchtime or at home.
",5.0
"pretty amazing
",5.0
"i purchased the 50,000 coins, money was taken out of my bank account but haven't got my coins.48 hours and still no coins >:(
",1.0
"awesome game n addictive.
",5.0
"again the temple run team have done a great job in developing a very good game.
",5.0
"however phone gets heated after sometime.
",5.0
"try to improve performance on 1 ghz processing phone.
",4.0
"like xperia pro.
",4.0
"great to have a game when your on the toilet.
",5.0
"awesome pls download as fast as u can
",5.0
"cool to tim fot uour life
",5.0
"still shows 500,000 lifetime coins and 1,000,000 lifetime meters as objectives not completed even tho i completed it.
",5.0
"it also shows that i completed it in my completed objectives list.
",5.0
"why doesn't it plan on my msn wind pad
",3.0
"great distracting from everyday life.
",4.0
"pc, error while downloading
",1.0
"i like all the new changes its not just running you get to hop on things and they i a cooler monster running after you
",5.0
"i'm totally addicted to it!
",5.0
"super smooth.
",5.0
"awesome game  :-) interesting and additive; adventurous too.
",5.0
"awesome game
",5.0
"pretty good graphics n better action.
",5.0
"i would say its one of the best mobile games so far n must try it.
",5.0
"it lags pretty badly on the htc one v if it wouldn't lag so much, i would have given it a 5 star rating.
",3.0
"addictive game.
",5.0
"even better than temple run!
",5.0
"i really like to play it
",5.0
"nice game.
",5.0
"the game has become thougher.
",5.0
"the graphics have also improved.
",5.0
"but add the footballer, conquiscatador, and cowboy as well in the character list.
",5.0
"very nice game
",4.0
"runs good great graphics
",5.0
"one of the most loving n coolest ever i played ten ster for temple2
",5.0
"many ability upgrades compared to temple run 1 means more interest and time spent :)
",5.0
"it has everything i was so surprised by it this game cant get any better it has tons of things and you just cant stop playing it
",5.0
"tried to update but package file invalid? :(
",5.0
"cool game gys
",5.0
"suck game.
",1.0
"hahaha loooove it!
",5.0
"awesome graphics and gameplay
",1.0
"absolutely amazing  totally addictive!
",5.0
"nice game.
",5.0
"a excellent game so addictive
",5.0
"amazing and addictive game!
",5.0
"best game eva .
",5.0
"please improve more on it and make it more exciting .
",5.0
"nice game , just install it
",5.0
"wow its brilliant and fun and hard
",5.0
"dont open in lg optimus black.
",1.0
"the game is quite easy to learn and even play but my problem with this game is that every time i score a 20000 the graphics flickers and the responsiveness of the game becomes zero for a few meters.
",3.0
"please developer can u check that.
",3.0
"i also wanted to share that its not just with my tab but d same cud be seen on my friends phone.
",3.0
"bestest game i had
",5.0
"this game is really great, fun to play and sad to leave
",5.0
"good game excellent new feattures
",5.0
"i love this game.
",5.0
"love all the characters and the graphics.
",5.0
"running pefect on my galaxy tab 8.9.
",4.0
"so ready for next run
",4.0
"it takes time to get used to the game but once you do it will be a time magnet which will make you play again and again
",5.0
"good graphics on my htc one x
",5.0
"good variety of obstacles and beautiful graphics but still little or no narrative.
",4.0
"good to pass the time.
",4.0
"i cannot update this games.its giving me 492 error everytime m updating it
",2.0
"this is way better than the first game
",5.0
"very nice graphics
",5.0
"very entertaining game :d
",5.0
"this is a fun game to play, but i purchased some coins & i didn't get them.
",1.0
"not happy i want my money back.
",1.0
"excellent game,,,, better graphics n performance than tr1.
",5.0
"initially it bt sucks after few games u vl gt used to it.
",5.0
"graphics are gr8 and and game is awesome to play much better than temple run
",5.0
"superb gamee
",5.0
"best game in the world and better than temple run 1
",5.0
"my phone is android lg.:( but why its not working help me
",1.0
"very fun game
",5.0
"the game is one of the best i've played.
",5.0
"probably the best game i have ever played.beware it's really addictive!
",5.0
"awesome game, just need to turn up tje sensitivity when tilting screen
",5.0
"this game is very light and full of adventure.
",5.0
"y am i nt able to update dis game.?
",1.0
"rockin game ov all tym
",5.0
"superb game.loving it very much.i hope there should be arrow signs at the turning.it is very confusing without them.rest all superb.
",5.0
"best cellphone game ever.
",5.0
"best tenple run yet
",5.0
"dsnt get download directly to sd card
",1.0
"i love this game.
",5.0
"it's vary nice.
",5.0
"excellent game
",5.0
"good game with good graphics
",5.0
"nice game 2 refresh minds. .aussummmmm 1 .!
",4.0
"very nice game
",5.0
"bt still.may b this game is gud.
",5.0
"it freezes and the screen goes black and it pauses this is.
",3.0
"every time i try to play my phoe viberates nd brings me back to the app store nd i can't play the game
",1.0
"this is evn better thn tr1.
",5.0
"please, add more characters.
",5.0
"dammit i can't play at all!it always closes itself please fix it!
",1.0
"highly addictive
",4.0
"awesome game, really fun to play and quite competitive too.
",5.0
"graphics and gameplay are great.
",5.0
"nyc game
",4.0
"nice game
",5.0
"this game is realy awesome.
",5.0
"this is a good game but it keeps on freezing and it dosent respond to what i and doing most of the time it is very annoying.
",3.0
"good game to play and so enjoyable
",5.0
"so i downloaded it, opened it, and i just went back to my home screen, fix it plz
",1.0
"new stuff makes it harder but better
",5.0
"i love this game.
",5.0
"great game
",5.0
"awesome game with great graphics and runs good in sony xperia sola
",5.0
"goooood n scary abit
",4.0
"it's good but gets boring after a matter of time, but i would recommend it.
",5.0
"nice game wonderful graphics
",5.0
"nice game and lots of action!
",4.0
"small problem of overheating in the galaxy s3.
",4.0
"very nice gameeeee.
",5.0
"good update of the device back button.
",5.0
"adding the other star now
",5.0
"fabulous is the word.
",5.0
"i will give 5 stars if the  game is not so laggy.this caused me faced  some problem when playing the game .
",4.0
"pakka madarchod game hai
",5.0
"um dos melhores jogos que j?joguei do estilo
",5.0
"way better than the first, also way more addicting.
",4.0
"just saying be ware.
",4.0
"o the only reason i didnt give it a 5* rating, its drains the life out of my battery. :-(
",4.0
"awesome time pass game
",5.0
"amazing game ever
",5.0
"some lags but its much better than temple run 1
",5.0
"i would give it a 5 star but new update stucks at 84% tried updating many times but same problem
",2.0
"i <3 temple run 2 its so much more exciting with the mine cart ropes and all <3 x 10000000000000000
",5.0
"awesome game.addictive
",5.0
"heavenly excellent
",5.0
"nice game
",4.0
"muhha so?difficult
",5.0
"great game very addictive
",5.0
"fab game!
",5.0
"everytime i upgrade my abilities with gems whih 1 gem it costs me 2 gems and it is lost after i close the game.i want this part fixed.
",4.0
"this is the best game ever in my life!
",5.0
"thank you so much for letting us use this game for free!
",5.0
"i am finding these types of games are getting more boring by the second.
",2.0
"the first game was a great hit because it was the start of first person survival running games, but now it is just getting boring.
",2.0
"i would recommend not to get this game but get subway suffers instead.
",2.0
"in my phone it get hanged
",2.0
"intresting game
",5.0
"love this game does everything the original foes but better
",5.0
"graphics are confusing.
",1.0
"everything i n the game is of similar shade.
",1.0
"if there is any contest than plz tell me i love to se imangi studios its my dream
",5.0
"temple run is so boring   but   temple run 2 is so much better
",4.0
"i just downloaded this game a couple of days ago.
",4.0
"game is perfect but updating is like downloading the game twice.
",4.0
"nice game
",5.0
"nice game
",5.0
"all the screen error problems have been fixed :-) thanks to the developers:-) great work working good :-) best game :-)
",5.0
"i tried the game on other devices but i cant download it on my own device.
",3.0
"ausome game
",5.0
"nice game with good graphics.
",4.0
"nice to have this game.
",4.0
"great game
",5.0
"it's very awesome than tr 1, but i hope there'll added sensitivity adjustment soon
",3.0
"exelant time pass
",4.0
"luv it :d and the best part that it's free
",5.0
"super hmmmm
",1.0
"i really like this games,it's a thrilling and a fun game for people to play
",5.0
"but where is exit button
",5.0
"nice game.and everyone enjoy that game
",4.0
"this game is very addictive and very nice to play.
",5.0
"does not work for me, download and stays on the imangi screen until it eventually closes
",1.0
"better than temple run 1 but due to cam flash its creates problem in playing.
",4.0
"lovely game !
",5.0
"makes me excited every moment i play it
",5.0
"perfect succesor to temple run
",4.0
"love the game.
",5.0
"but wud have loved it more if there were different locations available.
",5.0
"thanks a lot imangi and all its developers.great job
",4.0
"awsome game, jus need more characters
",5.0
"is a great game and i like it as much as the first one.
",4.0
"only thing is it needs more achievements and maybe easier ones as well as the others.otherwise will get boring playing it
",4.0
"this game is free, it play flawlessly on both of my samsung galaxy note ii & htc sensation xl, nice graphics, but the game is too fast i reckon it should slowdown a bit, it fun all the same.
",5.0
"it's quite good but it's basically just temple run with a mine cart !
",4.0
"theres lag on htc incredible s. even when i put my graphics on good(lowest setting).
",4.0
"edit: much better now, still a litlle lag but now more playable.
",4.0
"great game :d last update significantly improved lag!
",5.0
"great to see the developers respond so quick! :d
",5.0
"in few runs it shows the distance covered as zero.
",3.0
"but might crossed long way.
",3.0
"very great game
",5.0
"no funciona, se queda en la pantalla de incio
",1.0
"ist ein tolles spiel
",5.0
"great game
",5.0
"yes yes yes its well mint well done designers and free also wow i woulda give it five but u keep mithering me to rate would be five if u wasnt so persistant
",4.0
"awesome update
",5.0
"this game is awesome needs more characters
",5.0
"great game
",5.0
"nice gaming!
",5.0
"its an awsm game.
",5.0
"grt game dude.
",5.0
"temple run is back, beats every other game of this category.!
",5.0
"working updates well done imangi  just love the graphics:)
",5.0
"good time pass.
",5.0
"i love everything except for the fact that it often hang up or chop a lot that causes me to either to play again or ended up dead in the game.
",4.0
"i really hav problem with the tp2 objectives  the game has been divided in levels pls saparate it .
",3.0
"the're s no fun in playing so
",3.0
"bestest game i had
",5.0
"awesome graphics
",5.0
"funny and addicting game
",5.0
"a good game,but it make my phone hang
",4.0
"better than the original.
",5.0
"it closes automatically after the imangi studios logo.
",2.0
"when it first came or for android i got the game and or played fine.
",1.0
"now when i wanna play the imani studio thing or whatever pass up then if takes me back to my home screen!
",1.0
"graphic are nice!
",5.0
"especially, shadows.
",5.0
"great obstacles and sometimes confusing ways.
",5.0
"work smoothly on xperia go with high setting
",5.0
"my phone (its crap, i know. but not that much, it's still dual core) lags on max graphics after 8k metres.
",5.0
"is it possible for you to optimise a bit more?
",5.0
"doesnt fix my layout screen on my galaxy s advance and my 500k lifetime gold objective doesnt updating
",5.0
"very change than 1 game .
",5.0
"this game is soooooo fun!
",5.0
"fun game.stress relif.
",5.0
"not good game it dosent let  me open
",1.0
"good graphics and game play
",5.0
"but updates take so much space ony htc desire vc
",3.0
"way better than the first one and great all on its own.
",5.0
"i am normally sceptic about a seccond game in a franchise but this far surpasses the first!
",5.0
"very good game but paid for gems money got taken out of my account twice  but i never got them in the game!fix up
",3.0
"it's an awsoome game
",5.0
"i think temple run is amazing but part2 is even better.
",5.0
"this app is really cool!
",5.0
"but it makes me dizzy.
",4.0
"nice game
",4.0
"after a couple games and no spending my coins went down to 5000, to 2000, and now 615.
",3.0
"the coins are very buggy as i had more coins then the all time coins collected.
",3.0
"temple run 1 was not so good.
",5.0
"the latest version is addictive.
",5.0
"why cant i install it in my galaxy tablet? :(((
",1.0
"best game i ever played
",5.0
"game is good graphics are distracting making it difficult and interesting
",5.0
"nice upgrade to temple run 1.
",4.0
"if you have liked 1 then you'll love 2!
",4.0
"twice as fun!
",4.0
"cool apps
",5.0
"when we get a call, the game restart again instead of pause.
",5.0
"need i say more?
",5.0
"great game
",5.0
"it's fun, but it feels a bit unresponsive when turning compared to the first one
",3.0
"hood good game i make and i like.99952267337
",5.0
"the game is fun and addictive but in my s3 most of the time is very laggy and you can swipe in the direction you want and the character would keep going straight and not respond to the commands, please fix.
",3.0
"excellent gameplay
",5.0
"this is a cool game i like it thumbs up :)
",5.0
"more attractive and even addicting me
",4.0
"the app closes when you want it to open.
",1.0
"excellnt game with boombastic graphics and sound qualitu.
",3.0
"a perfect timepass
",3.0
"nice graphics n animation.
",5.0
"upgrades section has been copied frm subway surfers though but its much much bettr thn temple run 1
",5.0
"awesome graphics i think i'm going to be addicted
",5.0
"great game, just one tiny bug?
",5.0
"my free stuff was gone before i could redeem them
",5.0
"it's a nice game
",5.0
"but it's not really challenging anymore
",5.0
"nice game waaaaaayyyyyyy better than temple run and subway surfers combine.
",5.0
"but they did copy subway surfers by the missions they give u.
",5.0
"when i click the game it always return to home screen i thought it will be update and i can play but i was wrong fix it plzzzz i want to play this game so much
",1.0
"mind blowing game.wid more funn.
",5.0
"awesome game
",5.0
"better upgrades than the first and more fun also.
",5.0
"what i laughed is that i found out who trained the monkeys.
",4.0
"very very bad and a boo ring game
",1.0
"this game is sik
",5.0
"best game play.
",5.0
"cool graphics.
",5.0
"teh best game ever
",5.0
"its very addicting, but it has bugs like when theres a half road and you jump it sometimes fall fast in the crack and sometimes go to the edge of the screen xd
",5.0
"getting crashed after ""save me""
",2.0
"& exited from game, very disappointing.
",2.0
"graphics is great!
",5.0
"gameplay is great!
",5.0
"im playin on my sensation xe and it works great!
",5.0
"thanks imangi!
",5.0
"quality game 5stars play it all the time a must recommend to all android users
",5.0
"nice game.
",5.0
"amazing game.jst in luv wid it
",5.0
"this is not as good as the first temple run i didn't see any improvement that were good
",2.0
"wow.deserve  5 stars.
",5.0
"i love it and tons of free fun!
",5.0
"better than the first and way better than brave!
",5.0
"this is an amazing game u will luv it if u try it awesome people awesome!
",5.0
"keeps closing after imangi studios screen.
",1.0
"its reallly amazing
",5.0
"awesome game to play.!
",5.0
"can't stop playing! ;-)
",5.0
"bad game!
",1.0
"amazing game and awesome grafics!
",5.0
"i can play untill 22357810 only, which pro come n teach me pls?
",5.0
"very bad game and boring
",5.0
